Current Assigned Rank,Preference,Start Date,Duration,Grade,Region,Sub-Region,Area(Sector),Dual Training Programme,Places Available,Description,Programme Name,Programme Number,Tags,rating,user_ratings_total,url,website,transit_time_london
X,East of England - Bedford and Luton (ELFT) - DFT - Sep - 6,01/09/2021 00:00,12,DFT,Health Education England East of England,Health Education England East of England - Bedford and Luton (ELFT),-,,0,"Jayen Patel, Puja Patel:  Birchwood Dental: Hatfield, Hertfordshire. https://heeoe.hee.nhs.uk/node/8351",,,,4.4,24,https://maps.google.com/?cid=3178481773945191733,http://www.birchwooddentalhatfield.co.uk/,1 hour 0 mins
X,East of England - Bedford and Luton (ELFT) - DFT - Sep - 7,01/09/2021 00:00,12,DFT,Health Education England East of England,Health Education England East of England - Bedford and Luton (ELFT),-,,0,"Jeremy Norris, Elaine Parsons:  St Kildas Dental Practice: Tring, Hertfordshire. https://heeoe.hee.nhs.uk/node/8350",,,,5,2,https://maps.google.com/?cid=8028404195760224993,https://www.st-kildas.co.uk/,1 hour 33 mins
X,East of England - Bedford and Luton (ELFT) - DFT - Sep - 8,01/09/2021 00:00,12,DFT,Health Education England East of England,Health Education England East of England - Bedford and Luton (ELFT),-,,0,"Preeya Sakerchand, Nilesh Sakerchand & Steven Tran:  West Street Dental Practice: Leighton Buzzard, Bedfordshire. https://heeoe.hee.nhs.uk/node/8355",,,,3.6,29,https://maps.google.com/?cid=11835433269899909306,http://www.weststreetdentalpractice.com/,1 hour 33 mins
X,East of England - Bedford and Luton (ELFT) - DFT - Sep - 9,01/09/2021 00:00,12,DFT,Health Education England East of England,Health Education England East of England - Bedford and Luton (ELFT),-,,0,"Nilesh Sakerchand, Preeya Sakerchand & Steven Tran:  West Street Dental Practice: Leighton Buzzard, Bedfordshire. https://heeoe.hee.nhs.uk/node/8354",,,,3.6,29,https://maps.google.com/?cid=11835433269899909306,http://www.weststreetdentalpractice.com/,1 hour 33 mins
Cambridgeshire,,,,,,,,,,,,,,,,,,
X,East of England - Cambridgeshire - DFT - Sep - 14,01/09/2021 00:00,12,DFT,Health Education England East of England,Health Education England East of England - Cambridgeshire,-,,0,"Amiras Chokshi, Mohnisha Jawaheer:  Littleport Dental Surgery: Harlow, Essex. https://heeoe.hee.nhs.uk/node/8360",,,,4.6,56,https://maps.google.com/?cid=770829037165951580,https://listerdental.com/,1 hour 28 mins
X,East of England - Cambridgeshire - DFT - Sep - 15,01/09/2021 00:00,12,DFT,Health Education England East of England,Health Education England East of England - Cambridgeshire,-,,0,"Bhasker Mehta, Dr Rajan Mehta:  Lister House Dental Centre: . https://heeoe.hee.nhs.uk/node/8365",,,,4.6,56,https://maps.google.com/?cid=770829037165951580,https://listerdental.com/,1 hour 28 mins
X,East of England - Cambridgeshire - DFT - Sep - 16,01/09/2021 00:00,12,DFT,Health Education England East of England,Health Education England East of England - Cambridgeshire,-,,0,"Dipali Chokshi, Marzena Setkowska Gross:  March Dental Surgery: March, Cambridgeshire. https://heeoe.hee.nhs.uk/node/8361",,,,4.4,50,https://maps.google.com/?cid=7382126011269410895,http://www.marchdentalsurgery.co.uk/,2 hours 16 mins
X,East of England - Cambridgeshire - DFT - Sep - 17,01/09/2021 00:00,12,DFT,Health Education England East of England,Health Education England East of England - Cambridgeshire,-,,0,N/A POST ,,,,,,,,
X,East of England - Cambridgeshire - DFT - Sep - 18,01/09/2021 00:00,12,DFT,Health Education England East of England,Health Education England East of England - Cambridgeshire,-,,0,"Gurpram Lidder, :  Queensbury Dental Practice: Dunstable, Bedfordshire. https://heeoe.hee.nhs.uk/node/8364",,,,4.9,89,https://maps.google.com/?cid=11392810196389727618,https://www.queensburydentalpractice.co.uk/,1 hour 31 mins
X,East of England - Cambridgeshire - DFT - Sep - 19,01/09/2021 00:00,12,DFT,Health Education England East of England,Health Education England East of England - Cambridgeshire,-,,0,"Kiran Jutla, Rahendra & Saroshen Naidoo:  De-ientes Bedford and  De-ientes Clapham : Bedford, Bedfordshire and Clapham, Bedfordshire. https://heeoe.hee.nhs.uk/node/8366",,,,5,6,https://maps.google.com/?cid=12655361944135413090,http://www.de-ientes.co.uk/,1 hour 38 mins
X,East of England - Cambridgeshire - DFT - Sep - 20,01/09/2021 00:00,12,DFT,Health Education England East of England,Health Education England East of England - Cambridgeshire,-,,0,"Martin  Whelan, Dr Michael Taylor:  Greenleaves Dental Practice: Potters Bar, Hertfordshire. https://heeoe.hee.nhs.uk/node/8371",,,,4.7,96,https://maps.google.com/?cid=17782735004992714066,http://www.greenleavesdental.co.uk/,59 mins
X,East of England - Cambridgeshire - DFT - Sep - 21,01/09/2021 00:00,12,DFT,Health Education England East of England,Health Education England East of England - Cambridgeshire,-,,0,"Paul Sanders, Natalie Grigg & Rishi Patel:  Melbourn Dental Practice: Melbourn, Cambridgeshire. https://heeoe.hee.nhs.uk/node/8369",,,,4.6,31,https://maps.google.com/?cid=10257428340010212739,http://www.melbourndentalpractice.co.uk/,1 hour 31 mins
X,East of England - Cambridgeshire - DFT - Sep - 22,01/09/2021 00:00,12,DFT,Health Education England East of England,Health Education England East of England - Cambridgeshire,-,,0,"Preeti Bose, Raj Wadhwani:  Antwerp House Dental Practice: Cambridge, Cambridgeshire. https://heeoe.hee.nhs.uk/node/8359",,,,4.4,151,https://maps.google.com/?cid=6311085454783223603,https://www.antwerphousedentistry.co.uk/,1 hour 27 mins
X,East of England - Cambridgeshire - DFT - Sep - 23,01/09/2021 00:00,12,DFT,Health Education England East of England,Health Education England East of England - Cambridgeshire,-,,0,"Robert Horseman, :  Mydentist AOHC: St Ives, Cambridgeshire. https://heeoe.hee.nhs.uk/node/8363",,,,4.6,41,https://maps.google.com/?cid=15595582570934821310,https://www.mydentist.co.uk/dentists/practices/england/east-of-england/st-ives/10-station-road?utm_source=google&utm_medium=local&utm_content=689&utm_campaign=my-business,2 hours 1 min
X,East of England - Cambridgeshire - DFT - Sep - 24,01/09/2021 00:00,12,DFT,Health Education England East of England,Health Education England East of England - Cambridgeshire,-,,0,"Thomas Norfolk, Chloe Richardson & Salman Sheikh:  St Mary's Dental Practice: Ely, Cambridgshire . https://heeoe.hee.nhs.uk/node/8367",,,,4.4,51,https://maps.google.com/?cid=9380616569698432922,http://stmarysdentalely.co.uk/,1 hour 44 mins
X,East of England - Cambridgeshire - DFT - Sep - 25,01/09/2021 00:00,12,DFT,Health Education England East of England,Health Education England East of England - Cambridgeshire,-,,0,"Salman Sheikh, Thomas Norfolk & Chloe Richardson:  St Mary's Dental Practice: Ely, Cambridgshire . https://heeoe.hee.nhs.uk/node/8440",,,,4.4,51,https://maps.google.com/?cid=9380616569698432922,http://stmarysdentalely.co.uk/,1 hour 44 mins
X,East of England - Cambridgeshire - DFT - Sep - 26,01/09/2021 00:00,12,DFT,Health Education England East of England,Health Education England East of England - Cambridgeshire,-,,0,"Pritesh Vithlani, :  Church Road Dental: Welwyn Garden City, Hertfordshire. https://heeoe.hee.nhs.uk/node/8370",,,,4.3,35,https://maps.google.com/?cid=12779250759395516779,http://www.churchroaddental.co.uk/,54 mins
X,East of England - Cambridgeshire - DFT - Sep - 27,01/09/2021 00:00,12,DFT,Health Education England East of England,Health Education England East of England - Cambridgeshire,-,,0,"Tolulope Abi Ogunyemi, :  Newmarket Road Dentistry: Cambridge, Cambridgeshire. https://heeoe.hee.nhs.uk/node/8368",,,,4.4,107,https://maps.google.com/?cid=2039995613751568218,https://www.newmarketroaddentistry.co.uk/,1 hour 29 mins
Essex,,,,,,,,,,,,,,,,,,
X,East of England - Essex - DFT - Sep - 43,01/09/2021 00:00,12,DFT,Health Education England East of England,Health Education England East of England - Essex,-,,0,"Arif Jiwa, Michael Taylor:  Broxbourne Dental Practice: Broxbourne, Hertfordshire. https://heeoe.hee.nhs.uk/node/8418",,,,3.8,12,https://maps.google.com/?cid=1417877117581675495,,55 mins
X,East of England - Essex - DFT - Sep - 44,01/09/2021 00:00,12,DFT,Health Education England East of England,Health Education England East of England - Essex,-,,0,"Bhupesh patel, Promodh Datta & Omar Munshi:  Grays Dental Centre: Grays, Essex. https://heeoe.hee.nhs.uk/node/8387",,,,3.6,34,https://maps.google.com/?cid=816189363732049957,,58 mins
X,East of England - Essex - DFT - Sep - 45,01/09/2021 00:00,12,DFT,Health Education England East of England,Health Education England East of England - Essex,-,,0,N/A - POST ,,,,,,,,
X,East of England - Essex - DFT - Sep - 46,01/09/2021 00:00,12,DFT,Health Education England East of England,Health Education England East of England - Essex,-,,0,"Hardik Patel, Satin Patel & Joshua Meakin:  Valley Dental Practice: Buckhurst HIll, Essex. https://heeoe.hee.nhs.uk/node/8394",,,,4.8,127,https://maps.google.com/?cid=4318573642498297407,http://www.smileartdental.co.uk/valley_dental_practice,44 mins
X,East of England - Essex - DFT - Sep - 47,01/09/2021 00:00,12,DFT,Health Education England East of England,Health Education England East of England - Essex,-,,0,"Olayinka Awolesi, :  Hatfield Peveril Dental Surgery: Hatfield Peverel, Chelmsford, Essex. https://heeoe.hee.nhs.uk/node/8384",,,,3.9,18,https://maps.google.com/?cid=7372800461863473579,http://hatfieldpevereldentalsurgery.co.uk/,1 hour 3 mins
X,East of England - Essex - DFT - Sep - 48,01/09/2021 00:00,12,DFT,Health Education England East of England,Health Education England East of England - Essex,-,,0,"Stephen  Denny, Ben Marion:  The Benfleet Dental Clinic & Benfleet Dental Studio: Benfleet, Essex. https://heeoe.hee.nhs.uk/node/8388",,,,4.4,14,https://maps.google.com/?cid=319689715537373254,http://benfleetdentalclinic.co.uk/,1 hour 16 mins
X,East of England - Essex - DFT - Sep - 49,01/09/2021 00:00,12,DFT,Health Education England East of England,Health Education England East of England - Essex,-,,0,"Tara Barry, Daniel Caldwell:  The Benfleet Dental Clinic & Benfleet Dental Studio: Benfleet, Essex. https://heeoe.hee.nhs.uk/node/8385",,,,4.4,14,https://maps.google.com/?cid=319689715537373254,http://benfleetdentalclinic.co.uk/,1 hour 16 mins
X,East of England - Essex - DFT - Sep - 50,01/09/2021 00:00,12,DFT,Health Education England East of England,Health Education England East of England - Essex,-,,0,"Urvi Shah, :  Hoddesdon Dental Surgery: Hoddesdon, Hertfordshire. https://heeoe.hee.nhs.uk/node/8396",,,,4.2,13,https://maps.google.com/?cid=10939701893600217676,http://www.hoddesdondental.com/,1 hour 0 mins
X,East of England - Essex - DFT - Sep - 51,01/09/2021 00:00,12,DFT,Health Education England East of England,Health Education England East of England - Essex,-,,0,"Amit T Patel , :  Brickfields Dental Care: Woodham Ferrers, Essex. https://heeoe.hee.nhs.uk/node/8393",,,,4.9,224,https://maps.google.com/?cid=344401714439345467,http://brickfieldsdentalcare.co.uk/,1 hour 28 mins
X,East of England - Essex - DFT - Sep - 52,01/09/2021 00:00,12,DFT,Health Education England East of England,Health Education England East of England - Essex,-,,0,"Sanjay Sareen, Sunny  Sareen:  Smile Dental Centre: Basildon, Essex. https://heeoe.hee.nhs.uk/node/8395",,,,4.9,210,https://maps.google.com/?cid=14375589796827212530,http://www.smiledental-centre.com/,1 hour 13 mins
X,East of England - Essex - DFT - Sep - 53,01/09/2021 00:00,12,DFT,Health Education England East of England,Health Education England East of England - Essex,-,,0,"Amit Patel, Mehryar Marjani:  Heybridge Dental Practice: Heybridge, Nr. Maldon, Essex. https://heeoe.hee.nhs.uk/node/8392",,,,4.6,137,https://maps.google.com/?cid=17471709187189054257,https://www.heybridgedental.co.uk/,1 hour 42 mins
X,East of England - Essex - DFT - Sep - 54,01/09/2021 00:00,12,DFT,Health Education England East of England,Health Education England East of England - Essex,-,,0,"Mital Patel, Frederick Fernando:  The Walden Dental Clinic: Saffron Walden, Essex. https://heeoe.hee.nhs.uk/node/8389",,,,4.7,54,https://maps.google.com/?cid=14239993268075672792,http://www.waldendentalclinic.co.uk/,2 hours 3 mins
X,East of England - Essex - DFT - Sep - 55,01/09/2021 00:00,12,DFT,Health Education England East of England,Health Education England East of England - Essex,-,,0,"Neal Mehta, Dr Dennis (Dionysis) Gantzias:  Lister House Dental Centre: Harlow, Essex. https://heeoe.hee.nhs.uk/node/8390",,,,4.6,56,https://maps.google.com/?cid=770829037165951580,https://listerdental.com/,1 hour 28 mins
X,East of England - Essex - DFT - Sep - 56,01/09/2021 00:00,12,DFT,Health Education England East of England,Health Education England East of England - Essex,-,,0,"Jacqueline Jameson-Savill, Mehreen Hussain:  Corringham Dental Practice: Corringham, Essex. https://heeoe.hee.nhs.uk/node/8391",,,,4.7,49,https://maps.google.com/?cid=10164432704941307483,https://www.corringhamdental.co.uk/,1 hour 26 mins
X,East of England - Essex - DFT - Sep - 57,01/09/2021 00:00,12,DFT,Health Education England East of England,Health Education England East of England - Essex,-,,0,"Agnieszka  Marcinkowska-Lagosz, :  Great Horkesley Dental Studio: Great Horkesley, Colchester, Essex. https://heeoe.hee.nhs.uk/node/8432",,,,4.2,13,https://maps.google.com/?cid=5817403745444856415,http://www.ghdental.co.uk/,1 hour 23 mins
X,East of England - Essex - DFT - Sep - 72,01/09/2021 00:00,12,DFT,Health Education England East of England,Health Education England East of England - Essex,-,,0,"Anup Ladva, :  Braintree Dental Studio: Braintree, Essex. https://heeoe.hee.nhs.uk/node/8420",,,,4.9,136,https://maps.google.com/?cid=13078113550631759715,https://dentalstudioessex.com/,1 hour 49 mins
X,East of England - Essex - DFT - Sep - 73,01/09/2021 00:00,12,DFT,Health Education England East of England,Health Education England East of England - Essex,-,,0,"Brad Hawkins, Leanne Onslow:  Homewood Dental Practice: Brentwood, Essex. https://heeoe.hee.nhs.uk/node/8416",,,,4.4,319,https://maps.google.com/?cid=3360801767777237993,https://www.together.dental/brentwood/,1 hour 9 mins
X,East of England - Essex - DFT - Sep - 74,01/09/2021 00:00,12,DFT,Health Education England East of England,Health Education England East of England - Essex,-,,0,"Leanne Onslow, Brad Hawkins:  Homewood Dental Practice: Brentwood, Essex. https://heeoe.hee.nhs.uk/node/8415",,,,4.4,319,https://maps.google.com/?cid=3360801767777237993,https://www.together.dental/brentwood/,1 hour 9 mins
X,East of England - Essex - DFT - Sep - 75,01/09/2021 00:00,12,DFT,Health Education England East of England,Health Education England East of England - Essex,-,,0,"Chrisoula  Nicolopoulos, Sean Barlow:  Broxbourne Dental Care: Broxbourne, Hertfordshire. https://heeoe.hee.nhs.uk/node/8424",,,,3.8,12,https://maps.google.com/?cid=1417877117581675495,,55 mins
X,East of England - Essex - DFT - Sep - 76,01/09/2021 00:00,12,DFT,Health Education England East of England,Health Education England East of England - Essex,-,,0,"Hayden Dixon, Nick Barker:  Bromley Road Dental Surgery: Colchester, Essex. https://heeoe.hee.nhs.uk/node/8411",,,,1,1,https://maps.google.com/?cid=6524219517003523900,http://www.oracledentalgroup.co.uk/,1 hour 53 mins
X,East of England - Essex - DFT - Sep - 77,01/09/2021 00:00,12,DFT,Health Education England East of England,Health Education England East of England - Essex,-,,0,"Nick Barker, Hayden Dixon:  Bromley Road Dental Surgery: Colchester, Essex. https://heeoe.hee.nhs.uk/node/8410",,,,1,1,https://maps.google.com/?cid=6524219517003523900,http://www.oracledentalgroup.co.uk/,1 hour 53 mins
X,East of England - Essex - DFT - Sep - 78,01/09/2021 00:00,12,DFT,Health Education England East of England,Health Education England East of England - Essex,-,,0,"Jin Vaghela, Ali Chohan& Fahad Sheikh:  Cobbins Brook Smile Clinic: Waltham Abbey, Essex. https://heeoe.hee.nhs.uk/node/8414",,,,4.5,40,https://maps.google.com/?cid=12217364765386618431,https://www.smileclinicgroup.com/essex/about-us/,1 hour 8 mins
X,East of England - Essex - DFT - Sep - 79,01/09/2021 00:00,12,DFT,Health Education England East of England,Health Education England East of England - Essex,-,,0,"Mohammed Ali Chohan, Jinesh Vaghela & Fahad Sheikh:  Cobbins Brook Smile Clinic: Waltham Abbey, Essex. https://heeoe.hee.nhs.uk/node/8413",,,,4.5,40,https://maps.google.com/?cid=12217364765386618431,https://www.smileclinicgroup.com/essex/about-us/,1 hour 8 mins
X,East of England - Essex - DFT - Sep - 80,01/09/2021 00:00,12,DFT,Health Education England East of England,Health Education England East of England - Essex,-,,0,"Neil Kotecha, :  Cassio Road Dental Practice: Watford, Hertfordshire. https://heeoe.hee.nhs.uk/node/8419",,,,4.2,92,https://maps.google.com/?cid=15736805603870354185,http://www.cassioroaddental.co.uk/?utm_source=Google&utm_medium=Organic&utm_campaign=GMBLocal,1 hour 6 mins
X,East of England - Essex - DFT - Sep - 81,01/09/2021 00:00,12,DFT,Health Education England East of England,Health Education England East of England - Essex,-,,0,"Kavi Ravaliya, Sachin Sedani:  North Hill Dental: Colchester, Essex. https://heeoe.hee.nhs.uk/node/8421",,,,4.7,347,https://maps.google.com/?cid=6633590397433608742,http://northhilldental.co.uk/,1 hour 16 mins
X,East of England - Essex - DFT - Sep - 82,01/09/2021 00:00,12,DFT,Health Education England East of England,Health Education England East of England - Essex,-,,0,"Sachin  Sedani, :  North Hill Dental Layer Road : Colchester, Essex. https://heeoe.hee.nhs.uk/node/8426",,,,4.6,29,https://maps.google.com/?cid=11662915650035234821,https://www.northhilldental.co.uk/,1 hour 53 mins
X,East of England - Essex - DFT - Sep - 83,01/09/2021 00:00,12,DFT,Health Education England East of England,Health Education England East of England - Essex,-,,0,"Anureet Kaur Gill, :  Thames Dental Surgery: Leigh-On-Sea, Essex. https://heeoe.hee.nhs.uk/node/8417",,,,4.9,9,https://maps.google.com/?cid=11401806406139851781,http://thamesdentalsurgery.co.uk/,1 hour 23 mins
X,East of England - Essex - DFT - Sep - 84,01/09/2021 00:00,12,DFT,Health Education England East of England,Health Education England East of England - Essex,-,,0,"Sean Chiang, Arreni Somasegaran:  Broadway Dental Practice: Debden, Loughton, Essex. https://heeoe.hee.nhs.uk/node/8412",,,,3.8,21,https://maps.google.com/?cid=1486711085592999490,http://www.broadwaydentalclinic.org.uk/,44 mins
X,East of England - Essex - DFT - Sep - 85,01/09/2021 00:00,12,DFT,Health Education England East of England,Health Education England East of England - Essex,-,,0,"Shilpi  Rattan, Mayur Bhagalia:  Bushey Dental Surgery: Bushey, Watford, Hertfordshire. https://heeoe.hee.nhs.uk/node/8422",,,,4.8,67,https://maps.google.com/?cid=1038079282511661834,https://www.busheydentalsurgery.co.uk/,1 hour 8 mins
Hertfordshire,,,,,,,,,,,,,,,,,,
X,East of England - Hertfordshire - DFT - Sep - 28,01/09/2021 00:00,12,DFT,Health Education England East of England,Health Education England East of England - Hertfordshire,-,,0,"Amir Patel, :  Chells Dental Practice: Stevenage, Hertfordshire. https://heeoe.hee.nhs.uk/node/8376",,,,3.7,17,https://maps.google.com/?cid=12752393986493296479,http://www.stevenagedental.co.uk/,1 hour 12 mins
X,East of England - Hertfordshire - DFT - Sep - 29,01/09/2021 00:00,12,DFT,Health Education England East of England,Health Education England East of England - Hertfordshire,-,,0,"Lydia Chao, Glen Taylor:  Dental Care Centre and Liverpool Road Clinic: Bedford and Luton, Bedfordshire. https://heeoe.hee.nhs.uk/node/8380",,,,2.3,37,https://maps.google.com/?cid=10565306533165133509,http://communitydentalservices.co.uk/,56 mins
X,East of England - Hertfordshire - DFT - Sep - 31,01/09/2021 00:00,12,DFT,Health Education England East of England,Health Education England East of England - Hertfordshire,-,,0,"Minesh Patel, Rajan Prabhakar:  Chrysalis Dental Practice: Bedford, Bedfordshire and Watford, Hertfordshire. https://heeoe.hee.nhs.uk/node/8378",,,,4.7,127,https://maps.google.com/?cid=17654177689120838625,http://www.chrysalisdentalpractice.co.uk/watford/,1 hour 5 mins
X,East of England - Hertfordshire - DFT - Sep - 32,01/09/2021 00:00,12,DFT,Health Education England East of England,Health Education England East of England - Hertfordshire,-,,0,N/A POST ,,,,,,,,
X,East of England - Hertfordshire - DFT - Sep - 33,01/09/2021 00:00,12,DFT,Health Education England East of England,Health Education England East of England - Hertfordshire,-,,0,N/A - POST ,,,,,,,,
X,East of England - Hertfordshire - DFT - Sep - 34,01/09/2021 00:00,12,DFT,Health Education England East of England,Health Education England East of England - Hertfordshire,-,,0,"Aamir Vaghela, :  Bricketwood Practice: Bricketwood, Nr. Watford, Hertfordshire. https://heeoe.hee.nhs.uk/node/8427",,,,4.6,36,https://maps.google.com/?cid=15399325738898526572,http://www.bricketwoodpractice.co.uk/,1 hour 13 mins
X,East of England - Hertfordshire - DFT - Sep - 35,01/09/2021 00:00,12,DFT,Health Education England East of England,Health Education England East of England - Hertfordshire,-,,0,"Sonal Patel, :  Broadwater Dental Practice: Stevenage, Hertfordshire. https://heeoe.hee.nhs.uk/node/8379",,,,4.8,124,https://maps.google.com/?cid=13313861707388278350,https://www.broadwaterdental.com/,1 hour 4 mins
X,East of England - Hertfordshire - DFT - Sep - 36,01/09/2021 00:00,12,DFT,Health Education England East of England,Health Education England East of England - Hertfordshire,-,,0,"Jashan Jethwa, :  Village Dental Practice: Stevenage, Hertfordshire. https://heeoe.hee.nhs.uk/node/8374",,,,4.9,15,https://maps.google.com/?cid=13377549615653194819,http://www.villagedentalstevenage.co.uk/,47 mins
X,East of England - Hertfordshire - DFT - Sep - 37,01/09/2021 00:00,12,DFT,Health Education England East of England,Health Education England East of England - Hertfordshire,-,,0,"Johanna Whelan, :  Stanstead Abbotts Dental Practice: Stanstead Abbotts Dental Practice. https://heeoe.hee.nhs.uk/node/8382",,,,4.9,13,https://maps.google.com/?cid=11928037821304135753,http://www.stansteadabbottsdental.com/,1 hour 3 mins
X,East of England - Hertfordshire - DFT - Sep - 38,01/09/2021 00:00,12,DFT,Health Education England East of England,Health Education England East of England - Hertfordshire,-,,0,"Hardeep  Matharu, :  Maple Dental Clinic: Luton, Bedfordshire. https://heeoe.hee.nhs.uk/node/8375",,,,3.8,70,https://maps.google.com/?cid=6881616028815980986,http://mapledentalclinic-luton.co.uk/,1 hour 2 mins
X,East of England - Hertfordshire - DFT - Sep - 39,01/09/2021 00:00,12,DFT,Health Education England East of England,Health Education England East of England - Hertfordshire,-,,0,"Marlise De Vos, :  The Gables Dental Practice: Cambridge, Cambridgeshire. https://heeoe.hee.nhs.uk/node/8373",,,,4.5,10,https://maps.google.com/?cid=1368115325290280704,http://www.thegablesdentalpractice.co.uk/,1 hour 30 mins
X,East of England - Hertfordshire - DFT - Sep - 40,01/09/2021 00:00,12,DFT,Health Education England East of England,Health Education England East of England - Hertfordshire,-,,0,"Pooja Gehani, Lomas Patel:  Cranfield Dental Care: Hitchin, Hertfordshire. https://heeoe.hee.nhs.uk/node/8430",,,,5,3,https://maps.google.com/?cid=18136118804871578897,http://www.cranfielddental.co.uk/,1 hour 1 min
X,East of England - Hertfordshire - DFT - Sep - 41,01/09/2021 00:00,12,DFT,Health Education England East of England,Health Education England East of England - Hertfordshire,-,,0,"Kiranjit Devitt, :  No 1 High Street Dental Practice: Hitchin, Hertfordshire. https://heeoe.hee.nhs.uk/node/8431",,,,5,2,https://maps.google.com/?cid=818189858052520377,http://www.no1highstreetdental.co.uk/,1 hour 4 mins
X,East of England - Hertfordshire - DFT - Sep - 42,01/09/2021 00:00,12,DFT,Health Education England East of England,Health Education England East of England - Hertfordshire,-,,0,"Filip  Zigic, :  Bupa Dental Care Bishop's Stortford: Bishop's Stortford, Hertfordshire. https://heeoe.hee.nhs.uk/node/8383",,,,3.4,21,https://maps.google.com/?cid=16876637100235813730,https://www.bupa.co.uk/dental/dental-care/practices/bishops-stortford?y_source=1_MTE2Njk4ODAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,1 hour 7 mins
Norfolk and Suffolk,,,,,,,,,,,,,,,,,,
X,East of England - Norfolk and Suffolk - DFT - Sep - 58,01/09/2021 00:00,12,DFT,Health Education England East of England,Health Education England East of England - Norfolk and Suffolk,-,,0,"Adam  Smith, Biran Shah:  John G Plummer & Associates: New Costessey and Thorpe St. Andrew, Norwich, Norfolk. https://heeoe.hee.nhs.uk/node/8409",,,,4.7,39,https://maps.google.com/?cid=1158554346153006647,https://www.plummers.co.uk/,2 hours 33 mins
