Current Assigned Rank,Preference,Start Date,Duration,Grade,Region,Sub-Region,Area(Sector),Dual Training Programme,Places Available,Description,Programme Name,Programme Number,Tags,rating,user_ratings_total,url,website,transit_time_london
X,Thames Valley - DFT - Sep - 19,01/09/2021 00:00,12,DFT,Health Education England Thames Valley,-,-,,0,Valley Dentalcare 205 Desborough Road High Wycombe HP11 2QL - HEE Thames Valley and Wessex,,,HEE Thames Valley and Wessex,3.3,20,https://maps.google.com/?cid=4481861472539763980,http://valleydentalcare.co.uk/,1 hour 31 mins
X,Thames Valley - DFT - Sep - 2,01/09/2021 00:00,12,DFT,Health Education England Thames Valley,-,-,,0,"Ascot Dental Practice, 13 London Road South Ascot SL2 1HA - HEE Thames Valley and Wessex",,,HEE Thames Valley and Wessex,4.2,33,https://maps.google.com/?cid=3078327883036721284,https://www.ascotdentalpractice.co.uk/,1 hour 26 mins
X,Thames Valley - DFT - Sep - 20,01/09/2021 00:00,12,DFT,Health Education England Thames Valley,-,-,,0,Banbury Dental Practice 35 High Street Banbury OX16 5ER - HEE Thames Valley and Wessex,,,HEE Thames Valley and Wessex,3.6,55,https://maps.google.com/?cid=1367437739006682458,http://www.banburydental.co.uk/,2 hours 1 min
X,Thames Valley - DFT - Sep - 21,01/09/2021 00:00,12,DFT,Health Education England Thames Valley,-,-,,0,Bloxham Dental @ Banbury 49 The Green Southbar OX16 9AB - HEE Thames Valley and Wessex,,,HEE Thames Valley and Wessex,4.1,26,https://maps.google.com/?cid=14189888143815153631,https://www.bloxhamdentalpractice.co.uk/bloxham-dental-banbury/,2 hours 4 mins
X,Thames Valley - DFT - Sep - 22,01/09/2021 00:00,12,DFT,Health Education England Thames Valley,-,-,,0,Bloxham Dental Practice @ Bloxham Godswell Stables Church Street OX15 4ES - HEE Thames Valley and Wessex,,,HEE Thames Valley and Wessex,3.9,7,https://maps.google.com/?cid=10898235985214949836,https://www.bloxhamdentalpractice.co.uk/bloxham-dental/,2 hours 26 mins
X,Thames Valley - DFT - Sep - 23,01/09/2021 00:00,12,DFT,Health Education England Thames Valley,-,-,,0,Buckingham House Dental Practice 7 High Street Buckingham MK18 1NT - HEE Thames Valley and Wessex,,,HEE Thames Valley and Wessex,3.3,35,https://maps.google.com/?cid=6059574099945161334,https://www.buckinghamhousedental.co.uk/,1 hour 31 mins
X,Thames Valley - DFT - Sep - 24,01/09/2021 00:00,12,DFT,Health Education England Thames Valley,-,-,,0,Buttercross Dental Practice 17A Corn Street Witney OX28 6DB - HEE Thames Valley and Wessex,,,HEE Thames Valley and Wessex,4.4,64,https://maps.google.com/?cid=17650255258728112536,http://www.buttercrossdp.co.uk/,2 hours 21 mins
X,Thames Valley - DFT - Sep - 25,01/09/2021 00:00,12,DFT,Health Education England Thames Valley,-,-,,0,Haddenham Dental Centre Banks Cottage Banks Road Haddenham  HP17 8EE - HEE Thames Valley and Wessex,,,HEE Thames Valley and Wessex,3.9,14,https://maps.google.com/?cid=3547639722470621692,http://www.haddenhamdental.co.uk/,1 hour 27 mins
X,Thames Valley - DFT - Sep - 26,01/09/2021 00:00,12,DFT,Health Education England Thames Valley,-,-,,0,Temple Street Dental Practice 26 Temple Street Oxford OX4 1JS - HEE Thames Valley and Wessex,,,HEE Thames Valley and Wessex,4.6,240,https://maps.google.com/?cid=17091183947979619309,http://www.templedental.co.uk/,1 hour 42 mins
X,Thames Valley - DFT - Sep - 27,01/09/2021 00:00,12,DFT,Health Education England Thames Valley,-,-,,0,Wallingford House Dental 84 High Street Wallingford OX10 0BW - HEE Thames Valley and Wessex,,,HEE Thames Valley and Wessex,3.7,67,https://maps.google.com/?cid=2940480634194509431,http://wallingfordhousedental.co.uk/,1 hour 45 mins
X,Thames Valley - DFT - Sep - 28,01/09/2021 00:00,12,DFT,Health Education England Thames Valley,-,-,,0,Westbridge Dental Practice 127 Pound Way Oxford OX4 3XH - HEE Thames Valley and Wessex,,,HEE Thames Valley and Wessex,4.2,101,https://maps.google.com/?cid=10096974966087168208,https://westbridgedentalpractice.com/,2 hours 21 mins
X,Thames Valley - DFT - Sep - 29,01/09/2021 00:00,12,DFT,Health Education England Thames Valley,-,-,,0,Aldershot Dental Practice 165 Victoria Road GU11 1JR - HEE Thames Valley and Wessex,,,HEE Thames Valley and Wessex,3.7,49,https://maps.google.com/?cid=2854726664555377004,http://www.aldershot-dental.co.uk/,1 hour 29 mins
X,Thames Valley - DFT - Sep - 3,01/09/2021 00:00,12,DFT,Health Education England Thames Valley,-,-,,0,"Farnham Road, 275 Farnham Road, Slough SL2 1HA - HEE Thames Valley and Wessex",,,HEE Thames Valley and Wessex,4.5,46,https://maps.google.com/?cid=17821413593881532114,http://www.farnhamroaddentalpractice.co.uk/,1 hour 8 mins
X,Thames Valley - DFT - Sep - 30,01/09/2021 00:00,12,DFT,Health Education England Thames Valley,-,-,,0,Alton Dental 54 Anstey Road Alton GU34 2RE - HEE Thames Valley and Wessex,,,HEE Thames Valley and Wessex,4.9,118,https://maps.google.com/?cid=275737870876294875,http://www.altondental.co.uk/,1 hour 34 mins
X,Thames Valley - DFT - Sep - 31,01/09/2021 00:00,12,DFT,Health Education England Thames Valley,-,-,,0,Burridge Dental Practice Ltd 205 Botley Road  Southampton SO31 1BJ - HEE Thames Valley and Wessex,,,HEE Thames Valley and Wessex,5,48,https://maps.google.com/?cid=16189324315316614414,https://www.burridgedental.co.uk/,2 hours 30 mins
X,Thames Valley - DFT - Sep - 32,01/09/2021 00:00,12,DFT,Health Education England Thames Valley,-,-,,0,Denbigh House Dental Clinic 62 George Street Ryde Isle of Wight - HEE Thames Valley and Wessex,,,HEE Thames Valley and Wessex,4.6,10,https://maps.google.com/?cid=3476867600838934512,,2 hours 47 mins
X,Thames Valley - DFT - Sep - 33,01/09/2021 00:00,12,DFT,Health Education England Thames Valley,-,-,,0,Emsworth Dental Surgery 30 High St Emsworth PO10 7AW - HEE Thames Valley and Wessex,,,HEE Thames Valley and Wessex,4.5,24,https://maps.google.com/?cid=14828881858827177482,http://www.emsworthdentalsurgery.co.uk/,2 hours 6 mins
X,Thames Valley - DFT - Sep - 34,01/09/2021 00:00,12,DFT,Health Education England Thames Valley,-,-,,0,Hampshire Terrace Dental Care Portsmouth  PO1 2QF -  HEE Thames Valley and Wessex,,,HEE Thames Valley and Wessex,3.5,18,https://maps.google.com/?cid=12774796539942830388,http://www.hampshireterracedental.co.uk/,2 hours 5 mins
X,Thames Valley - DFT - Sep - 35,01/09/2021 00:00,12,DFT,Health Education England Thames Valley,-,-,,0,Magnolia House Dental Surgery 27 East Street Havant PO9 1AA -  HEE Thames Valley and Wessex,,,HEE Thames Valley and Wessex,4.9,82,https://maps.google.com/?cid=4534863800148607137,https://magnoliahousedentalpractice.co.uk/,1 hour 50 mins
X,Thames Valley - DFT - Sep - 36,01/09/2021 00:00,12,DFT,Health Education England Thames Valley,-,-,,0,My Dentist Fordingbridge Highfield House Bartons Road Fordingbridge SP6 1JD -  HEE Thames Valley and Wessex,,,HEE Thames Valley and Wessex,4.2,45,https://maps.google.com/?cid=3874443255367573542,https://www.mydentist.co.uk/dentists/practices/england/south-east-england/fordingbridge/highfield-house?utm_source=google&utm_medium=local&utm_content=602&utm_campaign=my-business,2 hours 43 mins
X,Thames Valley - DFT - Sep - 37,01/09/2021 00:00,12,DFT,Health Education England Thames Valley,-,-,,0,Precision Dental Practice 194A Havant Road Drayton Portsmouth PO6 2EH -  HEE Thames Valley and Wessex,,,HEE Thames Valley and Wessex,3.7,6,https://maps.google.com/?cid=524949045073124123,https://www.precisiondentalpractice.co.uk/,2 hours 20 mins
X,Thames Valley - DFT - Sep - 38,01/09/2021 00:00,12,DFT,Health Education England Thames Valley,-,-,,0,Ringwood Dental 36 Southampton Road Ringwood BH24 1JD - HEE Thames Valley and Wessex,,,HEE Thames Valley and Wessex,4.4,67,https://maps.google.com/?cid=9183002916948281786,http://www.ringwooddental.co.uk/,2 hours 49 mins
X,Thames Valley - DFT - Sep - 39,01/09/2021 00:00,12,DFT,Health Education England Thames Valley,-,-,,0,"Smile Dental- Holbury(Trafalgar)Unit 9, Chevron Business Park Lime Kiln Lane, Holbury Southampton  SO45 2QL - HEE Thames Valley and Wessex",,,HEE Thames Valley and Wessex,4.7,114,https://maps.google.com/?cid=2876402292316863952,,2 hours 34 mins
X,Thames Valley - DFT - Sep - 4,01/09/2021 00:00,12,DFT,Health Education England Thames Valley,-,-,,0,"Optima Dental Care, 195 Boyn Valley Road, Maidenhead SL6 4DT - HEE Thames Valley and Wessex",,,HEE Thames Valley and Wessex,4.3,21,https://maps.google.com/?cid=14918527800235619641,http://www.optimadentalcare.co.uk/maidenhead,1 hour 23 mins
X,Thames Valley - DFT - Sep - 40,01/09/2021 00:00,12,DFT,Health Education England Thames Valley,-,-,,0,Belmont Lodge Dental HC 2 Belmont Road Maidenhead SL6 6JW -  HEE Thames Valley and Wessex,,,HEE Thames Valley and Wessex,4.1,17,https://maps.google.com/?cid=796321114816567652,,1 hour 24 mins
X,Thames Valley - DFT - Sep - 41,01/09/2021 00:00,12,DFT,Health Education England Thames Valley,-,-,,0,BUSBY HOUSE DENTAL CENTRE 13 Hagbourne Road Didcot OX11 8DP -  HEE Thames Valley and Wessex,,,HEE Thames Valley and Wessex,3.6,51,https://maps.google.com/?cid=11779078414324749972,http://www.busbyhouse.co.uk/,1 hour 21 mins
X,Thames Valley - DFT - Sep - 42,01/09/2021 00:00,12,DFT,Health Education England Thames Valley,-,-,,0,FLEET DENTAL LTD 37 Reading Road Fleet GU52 7QP -  HEE Thames Valley and Wessex,,,HEE Thames Valley and Wessex,3.5,23,https://maps.google.com/?cid=4187277735138563700,http://www.fleetdental.co.uk/,1 hour 34 mins
X,Thames Valley - DFT - Sep - 44,01/09/2021 00:00,12,DFT,Health Education England Thames Valley,-,-,,0,Teeth for Life (Aldershot Dental Centre) Wesley Chambers Queens Road Aldershot GU113JD  - HEE Thames Valley and Wessex,,,HEE Thames Valley and Wessex,4.9,33,https://maps.google.com/?cid=161598979749969077,http://www.teethforlife.org.uk/,1 hour 31 mins
X,Thames Valley - DFT - Sep - 45,01/09/2021 00:00,12,DFT,Health Education England Thames Valley,-,-,,0,Sunningdale Dental Practice Station Chambers South Ascot  SL5 0EP -  HEE Thames Valley and Wessex,,,HEE Thames Valley and Wessex,4.7,36,https://maps.google.com/?cid=6837213616137019935,https://www.sunningdaledental.co.uk/,1 hour 10 mins
X,Thames Valley - DFT - Sep - 46,01/09/2021 00:00,12,DFT,Health Education England Thames Valley,-,-,,0,"Smile Dental Twyford (Berkshire Dental Care) 8-10 High Street Twyford, RG10 9AE - HEE Thames Valley and Wessex",,,HEE Thames Valley and Wessex,3.3,14,https://maps.google.com/?cid=14335550774838841122,http://smile-dentalcare.co.uk/dentist-twyford/,1 hour 19 mins
X,Thames Valley - DFT - Sep - 5,01/09/2021 00:00,12,DFT,Health Education England Thames Valley,-,-,,0,"SC Dental Studio, 5 Kingfisher Court, 281 Farnham Road, Slough SL2 1JF - HEE Thames Valley and Wessex",,,HEE Thames Valley and Wessex,4.6,34,https://maps.google.com/?cid=11008700250371835887,http://www.dentalstudioslough.com/,1 hour 9 mins
X,Thames Valley - DFT - Sep - 6,01/09/2021 00:00,12,DFT,Health Education England Thames Valley,-,-,,0,"Smile Dental Care Cippenham, 424 Bath Road Slough SL1 6JA - HEE Thames Valley and Wessex",,,HEE Thames Valley and Wessex,3.4,21,https://maps.google.com/?cid=16736893745489157670,https://www.smile-dentalcare.co.uk/dentist-cippenham/,1 hour 13 mins
X,Thames Valley - DFT - Sep - 7,01/09/2021 00:00,12,DFT,Health Education England Thames Valley,-,-,,0,"Smile Dental  24, 24 High Street,  Slough SL1 1EQ - HEE Thames Valley and Wessex",,,HEE Thames Valley and Wessex,3.7,235,https://maps.google.com/?cid=5844428120719616884,http://www.smiledentalcare.co.uk/,1 hour 11 mins
X,Thames Valley - DFT - Sep - 8,01/09/2021 00:00,12,DFT,Health Education England Thames Valley,-,-,,0,"Westwood Smile Dental Practice, 29 London Road, SL3 7RP - HEE Thames Valley and Wessex",,,HEE Thames Valley and Wessex,4.8,109,https://maps.google.com/?cid=7709527949010326496,http://www.westwooddental.co.uk/,1 hour 24 mins
X,Thames Valley - DFT - Sep - 9,01/09/2021 00:00,12,DFT,Health Education England Thames Valley,-,-,,0,"Wexham Road Dental Surgery, 208 Wexham Road Slough SL2 5JP - HEE Thames Valley and Wessex",,,HEE Thames Valley and Wessex,3.8,46,https://maps.google.com/?cid=6000482796002661328,,1 hour 22 mins
