Current Assigned Rank,Preference,Start Date,Duration,Grade,Region,Sub-Region,Area(Sector),Dual Training Programme,Places Available,Description,Programme Name,Programme Number,Tags
X,Thames Valley - DFT - Sep - 24,01/09/2021 00:00,12,DFT,Health Education England Thames Valley,-,-,,0,Buttercross Dental Practice 17A Corn Street Witney OX28 6DB - HEE Thames Valley and Wessex,,,HEE Thames Valley and Wessex
X,Thames Valley - DFT - Sep - 25,01/09/2021 00:00,12,DFT,Health Education England Thames Valley,-,-,,0,Haddenham Dental Centre Banks Cottage Banks Road Haddenham  HP17 8EE - HEE Thames Valley and Wessex,,,HEE Thames Valley and Wessex
X,Thames Valley - DFT - Sep - 26,01/09/2021 00:00,12,DFT,Health Education England Thames Valley,-,-,,0,Temple Street Dental Practice 26 Temple Street Oxford OX4 1JS - HEE Thames Valley and Wessex,,,HEE Thames Valley and Wessex
X,Thames Valley - DFT - Sep - 27,01/09/2021 00:00,12,DFT,Health Education England Thames Valley,-,-,,0,Wallingford House Dental 84 High Street Wallingford OX10 0BW - HEE Thames Valley and Wessex,,,HEE Thames Valley and Wessex
X,Thames Valley - DFT - Sep - 28,01/09/2021 00:00,12,DFT,Health Education England Thames Valley,-,-,,0,Westbridge Dental Practice 127 Pound Way Oxford OX4 3XH - HEE Thames Valley and Wessex,,,HEE Thames Valley and Wessex
X,Thames Valley - DFT - Sep - 29,01/09/2021 00:00,12,DFT,Health Education England Thames Valley,-,-,,0,Aldershot Dental Practice 165 Victoria Road GU11 1JR - HEE Thames Valley and Wessex,,,HEE Thames Valley and Wessex
X,Thames Valley - DFT - Sep - 3,01/09/2021 00:00,12,DFT,Health Education England Thames Valley,-,-,,0,"Farnham Road, 275 Farnham Road, Slough SL2 1HA - HEE Thames Valley and Wessex",,,HEE Thames Valley and Wessex
X,Thames Valley - DFT - Sep - 30,01/09/2021 00:00,12,DFT,Health Education England Thames Valley,-,-,,0,Alton Dental 54 Anstey Road Alton GU34 2RE - HEE Thames Valley and Wessex,,,HEE Thames Valley and Wessex
X,Thames Valley - DFT - Sep - 31,01/09/2021 00:00,12,DFT,Health Education England Thames Valley,-,-,,0,Burridge Dental Practice Ltd 205 Botley Road  Southampton SO31 1BJ - HEE Thames Valley and Wessex,,,HEE Thames Valley and Wessex
X,Thames Valley - DFT - Sep - 32,01/09/2021 00:00,12,DFT,Health Education England Thames Valley,-,-,,0,Denbigh House Dental Clinic 62 George Street Ryde Isle of Wight - HEE Thames Valley and Wessex,,,HEE Thames Valley and Wessex
X,Thames Valley - DFT - Sep - 33,01/09/2021 00:00,12,DFT,Health Education England Thames Valley,-,-,,0,Emsworth Dental Surgery 30 High St Emsworth PO10 7AW - HEE Thames Valley and Wessex,,,HEE Thames Valley and Wessex
X,Thames Valley - DFT - Sep - 34,01/09/2021 00:00,12,DFT,Health Education England Thames Valley,-,-,,0,Hampshire Terrace Dental Care Portsmouth  PO1 2QF -  HEE Thames Valley and Wessex,,,HEE Thames Valley and Wessex
X,Thames Valley - DFT - Sep - 35,01/09/2021 00:00,12,DFT,Health Education England Thames Valley,-,-,,0,Magnolia House Dental Surgery 27 East Street Havant PO9 1AA -  HEE Thames Valley and Wessex,,,HEE Thames Valley and Wessex
X,Thames Valley - DFT - Sep - 36,01/09/2021 00:00,12,DFT,Health Education England Thames Valley,-,-,,0,My Dentist Fordingbridge Highfield House Bartons Road Fordingbridge SP6 1JD -  HEE Thames Valley and Wessex,,,HEE Thames Valley and Wessex
X,Thames Valley - DFT - Sep - 37,01/09/2021 00:00,12,DFT,Health Education England Thames Valley,-,-,,0,Precision Dental Practice 194A Havant Road Drayton Portsmouth PO6 2EH -  HEE Thames Valley and Wessex,,,HEE Thames Valley and Wessex
X,Thames Valley - DFT - Sep - 38,01/09/2021 00:00,12,DFT,Health Education England Thames Valley,-,-,,0,Ringwood Dental 36 Southampton Road Ringwood BH24 1JD - HEE Thames Valley and Wessex,,,HEE Thames Valley and Wessex
X,Thames Valley - DFT - Sep - 39,01/09/2021 00:00,12,DFT,Health Education England Thames Valley,-,-,,0,"Smile Dental- Holbury(Trafalgar)Unit 9, Chevron Business Park Lime Kiln Lane, Holbury Southampton  SO45 2QL - HEE Thames Valley and Wessex",,,HEE Thames Valley and Wessex
X,Thames Valley - DFT - Sep - 4,01/09/2021 00:00,12,DFT,Health Education England Thames Valley,-,-,,0,"Optima Dental Care, 195 Boyn Valley Road, Maidenhead SL6 4DT - HEE Thames Valley and Wessex",,,HEE Thames Valley and Wessex
X,Thames Valley - DFT - Sep - 40,01/09/2021 00:00,12,DFT,Health Education England Thames Valley,-,-,,0,Belmont Lodge Dental HC 2 Belmont Road Maidenhead SL6 6JW -  HEE Thames Valley and Wessex,,,HEE Thames Valley and Wessex
X,Thames Valley - DFT - Sep - 41,01/09/2021 00:00,12,DFT,Health Education England Thames Valley,-,-,,0,BUSBY HOUSE DENTAL CENTRE 13 Hagbourne Road Didcot OX11 8DP -  HEE Thames Valley and Wessex,,,HEE Thames Valley and Wessex
X,Thames Valley - DFT - Sep - 42,01/09/2021 00:00,12,DFT,Health Education England Thames Valley,-,-,,0,FLEET DENTAL LTD 37 Reading Road Fleet GU52 7QP -  HEE Thames Valley and Wessex,,,HEE Thames Valley and Wessex
X,Thames Valley - DFT - Sep - 43,01/09/2021 00:00,12,DFT,Health Education England Thames Valley,-,-,,0,"Gentle Dental Care, 6 Chapel Hill Tilehurst Reading RG31 5DG - HEE Thames Valley and Wessex",,,HEE Thames Valley and Wessex
X,Thames Valley - DFT - Sep - 44,01/09/2021 00:00,12,DFT,Health Education England Thames Valley,-,-,,0,Teeth for Life (Aldershot Dental Centre) Wesley Chambers Queens Road Aldershot GU113JD  - HEE Thames Valley and Wessex,,,HEE Thames Valley and Wessex
X,Thames Valley - DFT - Sep - 45,01/09/2021 00:00,12,DFT,Health Education England Thames Valley,-,-,,0,Sunningdale Dental Practice Station Chambers South Ascot  SL5 0EP -  HEE Thames Valley and Wessex,,,HEE Thames Valley and Wessex
X,Thames Valley - DFT - Sep - 46,01/09/2021 00:00,12,DFT,Health Education England Thames Valley,-,-,,0,"Smile Dental Twyford (Berkshire Dental Care) 8-10 High Street Twyford, RG10 9AE - HEE Thames Valley and Wessex",,,HEE Thames Valley and Wessex
X,Thames Valley - DFT - Sep - 5,01/09/2021 00:00,12,DFT,Health Education England Thames Valley,-,-,,0,"SC Dental Studio, 5 Kingfisher Court, 281 Farnham Road, Slough SL2 1JF - HEE Thames Valley and Wessex",,,HEE Thames Valley and Wessex
X,Thames Valley - DFT - Sep - 6,01/09/2021 00:00,12,DFT,Health Education England Thames Valley,-,-,,0,"Smile Dental Care Cippenham, 424 Bath Road Slough SL1 6JA - HEE Thames Valley and Wessex",,,HEE Thames Valley and Wessex
X,Thames Valley - DFT - Sep - 7,01/09/2021 00:00,12,DFT,Health Education England Thames Valley,-,-,,0,"Smile Dental  24, 24 High Street,  Slough SL1 1EQ - HEE Thames Valley and Wessex",,,HEE Thames Valley and Wessex
X,Thames Valley - DFT - Sep - 8,01/09/2021 00:00,12,DFT,Health Education England Thames Valley,-,-,,0,"Westwood Smile Dental Practice, 29 London Road, SL3 7RP - HEE Thames Valley and Wessex",,,HEE Thames Valley and Wessex
X,Thames Valley - DFT - Sep - 9,01/09/2021 00:00,12,DFT,Health Education England Thames Valley,-,-,,0,"Wexham Road Dental Surgery, 208 Wexham Road Slough SL2 5JP - HEE Thames Valley and Wessex",,,HEE Thames Valley and Wessex
