Current Assigned Rank,Preference,Start Date,Duration,Grade,Region,Sub-Region,Area(Sector),Dual Training Programme,Places Available,Description,Programme Name,Programme Number,Tags,rating,user_ratings_total,url,website,transit_time_london
X,East Midlands - North - DFT - Sep - 5,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - North,-,,0,"Rohin - Ray Patel :  High Street Dental Clinic: Staveley, Derbyshire. https://heeoe.hee.nhs.uk/node/8299   [Derbyshire Scheme]",,,Derbyshire Scheme,4.4,14,https://maps.google.com/?cid=11130460507132391183,http://www.highstreetdentalstaveley.co.uk/,2 hours 35 mins
X,East Midlands - North - DFT - Sep - 6,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - North,-,,0,"Sotirios Giannetopoulos, V Orliaklis & R Williams:  Staveley Dental Care: Staveley, Derbyshire. https://heeoe.hee.nhs.uk/node/8298   [Derbyshire Scheme]",,,Derbyshire Scheme,3.8,21,https://maps.google.com/?cid=5842312399857356067,http://www.staveleydentalcare.co.uk/,2 hours 35 mins
X,East Midlands - North - DFT - Sep - 7,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - North,-,,0,"Neil  Shaw, Raminder Rupra:  Eyre Street Dental: Clay Cross, Chesterfield, Derbshire. https://heeoe.hee.nhs.uk/node/8301   [Derbyshire Scheme]",,,Derbyshire Scheme,5,14,https://maps.google.com/?cid=4112605732432360361,https://eyrestreetdental.co.uk/,2 hours 50 mins
X,East Midlands - North - DFT - Sep - 8,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - North,-,,0,"Raminder Rupra, Neil Shaw:  Eyre Street Dental: Clay Cross, Chesterfield, Derbshire. https://heeoe.hee.nhs.uk/node/8439   [Derbyshire Scheme]",,,Derbyshire Scheme,5,14,https://maps.google.com/?cid=4112605732432360361,https://eyrestreetdental.co.uk/,2 hours 50 mins
X,East Midlands - North - DFT - Sep - 9,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - North,-,,0,"Rena Dajani :  Glumangate Dental Practice: Chesterfield, Derbyshire. https://heeoe.hee.nhs.uk/node/8292   [Derbyshire Scheme]",,,Derbyshire Scheme,4.7,35,https://maps.google.com/?cid=18305297735500947528,http://www.glumangatedental.co.uk/,2 hours 23 mins
X,East Midlands - South - DFT - Sep - 17,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - South,-,,0,"Adarsh Bhatt :  Blaby Dental Practice: Blaby, Leicestershire. https://heeoe.hee.nhs.uk/node/8304   [Leicestershire and Northamptonshire Scheme]",,,Leicestershire and Northamptonshire Scheme,3.4,43,https://maps.google.com/?cid=15310864186511848856,http://www.blabydental.com/,2 hours 20 mins
X,East Midlands - South - DFT - Sep - 18,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - South,-,,0,"Ajay Thakor :  Brookview Dental: Leicester, Leicestershire. https://heeoe.hee.nhs.uk/node/8314   [Leicestershire and Northamptonshire Scheme]",,,Leicestershire and Northamptonshire Scheme,4,5,https://maps.google.com/?cid=1534773685345544075,http://www.brookviewdental.co.uk/,2 hours 12 mins
X,East Midlands - South - DFT - Sep - 19,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - South,-,,0,"Amar Shah, Sinal Shah:  Castilian Street Dental Practice: Northampton, Northamptonshire. https://heeoe.hee.nhs.uk/node/8311   [Leicestershire and Northamptonshire Scheme]",,,Leicestershire and Northamptonshire Scheme,4.5,18,https://maps.google.com/?cid=4618930204793630399,http://www.castiliandental.co.uk/,1 hour 36 mins
X,East Midlands - South - DFT - Sep - 20,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - South,-,,0,"Amit Patel :  Knighton Dental Practice : Leicester, Leicestershire. https://heeoe.hee.nhs.uk/node/8310   [Leicestershire and Northamptonshire Scheme]",,,Leicestershire and Northamptonshire Scheme,4.6,131,https://maps.google.com/?cid=4371489775624891499,http://www.knightondental.co.uk/,2 hours 11 mins
X,East Midlands - South - DFT - Sep - 21,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - South,-,,0,"Arif Sadikot :  Highfields Dental Practice : Leicester, Leicestershire. https://heeoe.hee.nhs.uk/node/8339   [Leicestershire and Northamptonshire Scheme]",,,Leicestershire and Northamptonshire Scheme,4.2,5,https://maps.google.com/?cid=6681268608818802029,http://www.highfieldsdental.com/,1 hour 42 mins
X,East Midlands - South - DFT - Sep - 22,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - South,-,,0,"Brijender Khaseria :  SplenDental Care: Leicester, Leicestershire. https://heeoe.hee.nhs.uk/node/8306   [Leicestershire and Northamptonshire Scheme]",,,Leicestershire and Northamptonshire Scheme,3.8,20,https://maps.google.com/?cid=5908114797092525646,http://splendentalcare.co.uk/,2 hours 17 mins
X,East Midlands - South - DFT - Sep - 23,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - South,-,,0,"Hanif Moti :  Moti Smile Design Centre: Leicester, Leicestershire. https://heeoe.hee.nhs.uk/node/8309   [Leicestershire and Northamptonshire Scheme]",,,Leicestershire and Northamptonshire Scheme,3.3,57,https://maps.google.com/?cid=6677697331601921286,https://www.motismiledesign.co.uk/,2 hours 13 mins
X,East Midlands - South - DFT - Sep - 24,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - South,-,,0,"Harai Virdee :  Dental Art: Leicester, Leicestershire. https://heeoe.hee.nhs.uk/node/8315   [Leicestershire and Northamptonshire Scheme]",,,Leicestershire and Northamptonshire Scheme,4.3,24,https://maps.google.com/?cid=2020637808054926555,https://www.dentalartleicester.co.uk/,1 hour 44 mins
X,East Midlands - South - DFT - Sep - 25,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - South,-,,0,"Himesh Amin :  Knighton Dental Practice : Leicester, Leicestershire. https://heeoe.hee.nhs.uk/node/8303   [Leicestershire and Northamptonshire Scheme]",,,Leicestershire and Northamptonshire Scheme,4.6,131,https://maps.google.com/?cid=4371489775624891499,http://www.knightondental.co.uk/,2 hours 11 mins
X,East Midlands - South - DFT - Sep - 26,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - South,-,,0,"Jai Shah :  Briarmeads Dental Practice: Oadby, Leicestershire. https://heeoe.hee.nhs.uk/node/8312   [Leicestershire and Northamptonshire Scheme]",,,Leicestershire and Northamptonshire Scheme,3.2,32,https://maps.google.com/?cid=3928413277339384062,http://www.briarmeadsdentalpractice.co.uk/,2 hours 11 mins
X,East Midlands - South - DFT - Sep - 27,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - South,-,,0,"Nitin Rawandale, Ravinder Lall:  Victoria Promenade Dental Practice: Northampton, Northamptonshire. https://heeoe.hee.nhs.uk/node/8307   [Leicestershire and Northamptonshire Scheme]",,,Leicestershire and Northamptonshire Scheme,4,19,https://maps.google.com/?cid=8406670217849552493,http://www.victoriapromenadedental.co.uk/,1 hour 36 mins
X,East Midlands - South - DFT - Sep - 28,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - South,-,,0,"Shaminder Chahal, Sukhjit Lidder:  Lutterworth Dental Practice: Lutterworth, Leicestershire. https://heeoe.hee.nhs.uk/node/8308   [Leicestershire and Northamptonshire Scheme]",,,Leicestershire and Northamptonshire Scheme,3.4,10,https://maps.google.com/?cid=11552910840735975029,https://lutterworthdentalpractice.co.uk/,2 hours 45 mins
X,East Midlands - South - DFT - Sep - 29,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - South,-,,0,"Ashish  Desai :  Pure Dental Studio: Market Harborough, Leicestershire. https://heeoe.hee.nhs.uk/node/8305   [Leicestershire and Northamptonshire Scheme]",,,Leicestershire and Northamptonshire Scheme,5,6,https://maps.google.com/?cid=16906302413669530730,http://www.puredentalstudio.co.uk/,1 hour 29 mins
X,East Midlands - South - DFT - Sep - 30,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - South,-,,0,"Richard Staincliffe, Andrew Lamb:  Duston Dental Practice: Northampton, Northamptonshire. https://heeoe.hee.nhs.uk/node/8313   [Leicestershire and Northamptonshire Scheme]",,,Leicestershire and Northamptonshire Scheme,4.9,489,https://maps.google.com/?cid=7044238857827962535,https://ddpdental.co.uk/,1 hour 47 mins
X,East Midlands - South - DFT - Sep - 31,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - South,-,,0,"Samir Mulgund :  Hillfields Dental Surgery: Coventry, West Midlands. https://heeoe.hee.nhs.uk/node/8229   [Leicestershire and Northamptonshire Scheme]",,,Leicestershire and Northamptonshire Scheme,4.5,24,https://maps.google.com/?cid=7609500842830882642,http://www.hillfieldsdental.co.uk/,1 hour 49 mins
X,East Midlands - South - DFT - Sep - 32,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - South,-,,0,"Sharon Kaur :  Willenhall Dental Care: Willenhall, Coventry, West Midlands. https://heeoe.hee.nhs.uk/node/8228   [Leicestershire and Northamptonshire Scheme]",,,Leicestershire and Northamptonshire Scheme,4.5,61,https://maps.google.com/?cid=14899557047501418058,http://www.nhs.uk/services/dentists/overview/defaultview.aspx?id=21474,1 hour 59 mins
X,East Midlands - North - DFT - Sep - 33,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - North,-,,0,"Catriona Peterson, Lewis Hamill:  London Road Dental Practice: Newark, Nottinghamshire. https://heeoe.hee.nhs.uk/node/8321   [Lincolnshire and Nottinghamshire]",,,Lincolnshire and Nottinghamshire,3.4,16,https://maps.google.com/?cid=17414481909482303141,http://www.londonroaddp.co.uk/,1 hour 49 mins
X,East Midlands - North - DFT - Sep - 34,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - North,-,,0,"Chandan Sharma :  Buttercross View Dental Practice: Bingham, Nottinghamshire. https://heeoe.hee.nhs.uk/node/8323   [Lincolnshire and Nottinghamshire]",,,Lincolnshire and Nottinghamshire,5,6,https://maps.google.com/?cid=8501767414420245182,https://buttercrossviewdental.co.uk/,2 hours 41 mins
X,East Midlands - North - DFT - Sep - 35,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - North,-,,0,"Graham Wilkinson, Riten Patel:  Carlton Dental Care: Carlton, Nottinghamshire. https://heeoe.hee.nhs.uk/node/8324   [Lincolnshire and Nottinghamshire]",,,Lincolnshire and Nottinghamshire,4.5,36,https://maps.google.com/?cid=8680870541163099342,https://www.carltondentalcare.com/,2 hours 36 mins
X,East Midlands - North - DFT - Sep - 36,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - North,-,,0,"Riten  Patel, Graham Wilkkinson:  Carlton Dental Care: Carlton, Nottinghamshire. https://heeoe.hee.nhs.uk/node/8325   [Lincolnshire and Nottinghamshire]",,,Lincolnshire and Nottinghamshire,4.5,36,https://maps.google.com/?cid=8680870541163099342,https://www.carltondentalcare.com/,2 hours 36 mins
X,East Midlands - North - DFT - Sep - 37,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - North,-,,0,"Vitesh Patel, Mayur Patel:  Sherwood Dental care: Nottingham, Nottinghamshire. https://heeoe.hee.nhs.uk/node/8320   [Lincolnshire and Nottinghamshire]",,,Lincolnshire and Nottinghamshire,4.6,181,https://maps.google.com/?cid=3550916860111053823,https://www.sherwooddentalcare.co.uk/,2 hours 35 mins
X,East Midlands - North - DFT - Sep - 38,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - North,-,,0,"Michael Armstrong, Saquib Aziz:  Bridgford Dental Practice: West Bridgford, Nottingham, Nottinghamshire. https://heeoe.hee.nhs.uk/node/8316   [Lincolnshire and Nottinghamshire]",,,Lincolnshire and Nottinghamshire,5,31,https://maps.google.com/?cid=9791931216381546513,http://www.bridgforddental.co.uk/,2 hours 20 mins
X,East Midlands - North - DFT - Sep - 39,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - North,-,,0,"Navjit Kaur Jandu, Anna Villa Berguet:  Treeline Dental Care Lincoln: Lincoln, Lincolnshire. https://heeoe.hee.nhs.uk/node/8326   [Lincolnshire and Nottinghamshire]",,,Lincolnshire and Nottinghamshire,4.1,47,https://maps.google.com/?cid=13779094600272216139,http://treelinedental.co.uk/,2 hours 46 mins
X,East Midlands - North - DFT - Sep - 40,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - North,-,,0,"Nilesh Dayaram, Vinay Mehta:  Beeston Dental Practice and Implant Clinic: Beeston, Nottinghamshire. https://heeoe.hee.nhs.uk/node/8318   [Lincolnshire and Nottinghamshire]",,,Lincolnshire and Nottinghamshire,4.5,26,https://maps.google.com/?cid=8023622749207931210,http://www.beestondentalpractice.co.uk/,2 hours 19 mins
X,East Midlands - North - DFT - Sep - 41,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - North,-,,0,"Paul Moore :  Shirebrook Dentalcare: Shirebrook, Nottinghamshire . https://heeoe.hee.nhs.uk/node/8297   [Lincolnshire and Nottinghamshire]",,,Lincolnshire and Nottinghamshire,3.8,8,https://maps.google.com/?cid=14140510799828283807,http://www.shirebrookdentalcare.co.uk/,2 hours 42 mins
X,East Midlands - North - DFT - Sep - 42,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - North,-,,0,"Peter  Butcher, Claire Simpson:  Maltings Dental Practice: Grantham, Lincolnshire. https://heeoe.hee.nhs.uk/node/8317   [Lincolnshire and Nottinghamshire]",,,Lincolnshire and Nottinghamshire,4.4,20,https://maps.google.com/?cid=5904685203903721566,http://www.maltingsdental.co.uk/,1 hour 33 mins
X,East Midlands - North - DFT - Sep - 43,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - North,-,,0,"Claire Simpson, Peter Butcher:  Maltings Dental Practice: Grantham, Lincolnshire. https://heeoe.hee.nhs.uk/node/8456   [Lincolnshire and Nottinghamshire]",,,Lincolnshire and Nottinghamshire,4.4,20,https://maps.google.com/?cid=5904685203903721566,http://www.maltingsdental.co.uk/,1 hour 33 mins
X,East Midlands - North - DFT - Sep - 44,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - North,-,,0,"Kamal Singh Missan :  Hilton Dental Clinic: West Bridgford, Nottinghamshire. https://heeoe.hee.nhs.uk/node/8319   [Lincolnshire and Nottinghamshire]",,,Lincolnshire and Nottinghamshire,4.9,36,https://maps.google.com/?cid=16526763594147680380,https://www.hiltondentalclinic.co.uk/,2 hours 28 mins
X,East Midlands - North - DFT - Sep - 46,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - North,-,,0,"Israr Razaq, Imran Rafiq:  Tulip Dental Practice: Spalding, Lincolnshire. https://heeoe.hee.nhs.uk/node/8322   [Lincolnshire and Nottinghamshire]",,,Lincolnshire and Nottinghamshire,4.7,91,https://maps.google.com/?cid=2091116702974351611,http://www.elegantsmiles.co.uk/,2 hours 14 mins
X,East Midlands - North - DFT - Sep - 47,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - North,-,,0,"Mohammed Saleem,  Waseem Farooq:  Stamford Dental Care: Stamford, Lincolnshire. https://heeoe.hee.nhs.uk/node/8343   [Lincolnshire and Nottinghamshire]",,,Lincolnshire and Nottinghamshire,3.4,35,https://maps.google.com/?cid=15099999998420823361,https://www.stamforddentalcare.co.uk/,1 hour 52 mins
X,East Midlands - South - DFT - Sep - 49,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - South,-,,0,"Niraj Devalia :  Beaumont House Dental Practice: Loughborough, Leicestershire. https://heeoe.hee.nhs.uk/node/8333   [Lincolnshire and Nottinghamshire]",,,Lincolnshire and Nottinghamshire,4.2,38,https://maps.google.com/?cid=12138082923396001479,http://www.beaumonthousedental.co.uk/,2 hours 9 mins
X,East Midlands - South - DFT - Sep - 50,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - South,-,,0,"Amit Bhalla, Dhiren Lad:  Gipsy Lane Dental: Leicester, Leicestershire. https://heeoe.hee.nhs.uk/node/8330   [Nottinghamshire and Leicestershire  Scheme]",,,Nottinghamshire and Leicestershire  Scheme,4.3,33,https://maps.google.com/?cid=5546589445046360652,http://www.gipsylanedental.co.uk/,2 hours 16 mins
X,East Midlands - South - DFT - Sep - 51,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - South,-,,0,"Harpreet Ark :  Smile Dental Care: Leicester, Leicestershire. https://heeoe.hee.nhs.uk/node/8327   [Nottinghamshire and Leicestershire  Scheme]",,,Nottinghamshire and Leicestershire  Scheme,4.2,44,https://maps.google.com/?cid=8073418659624492113,http://www.smiledp.com/,2 hours 18 mins
X,East Midlands - South - DFT - Sep - 52,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - South,-,,0,"Kamaljeet Kalsi :  Willowbrook Dental Practice: Leicester, Leicestershire . https://heeoe.hee.nhs.uk/node/8335   [Nottinghamshire and Leicestershire  Scheme]",,,Nottinghamshire and Leicestershire  Scheme,4.5,25,https://maps.google.com/?cid=10005504762056182361,https://www.willowbrookdental.co.uk/,2 hours 6 mins
X,East Midlands - South - DFT - Sep - 53,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - South,-,,0,"Rubina Khan :  The Whitehouse Dental Surgery LTD: Leicester, Leicestershire. https://heeoe.hee.nhs.uk/node/8336   [Nottinghamshire and Leicestershire  Scheme]",,,Nottinghamshire and Leicestershire  Scheme,4.1,46,https://maps.google.com/?cid=11828285165312297175,https://www.leicesterdental.co.uk/,1 hour 50 mins
X,East Midlands - South - DFT - Sep - 54,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - South,-,,0,"Zahir Kaderbhai :  Thurmaston Dental Practice: Thurmaston, Leicester, Leicestershire. https://heeoe.hee.nhs.uk/node/8334   [Nottinghamshire and Leicestershire  Scheme]",,,Nottinghamshire and Leicestershire  Scheme,4.3,100,https://maps.google.com/?cid=9751842356575748336,https://thurmastondental.co.uk/,2 hours 17 mins
X,East Midlands - South - DFT - Sep - 55,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - South,-,,0,"Zoeb Kapadia :  Smile Dental Care: Leicester, Leicestershire. https://heeoe.hee.nhs.uk/node/8328   [Nottinghamshire and Leicestershire  Scheme]",,,Nottinghamshire and Leicestershire  Scheme,4.2,44,https://maps.google.com/?cid=8073418659624492113,http://www.smiledp.com/,2 hours 18 mins
X,East Midlands - South - DFT - Sep - 56,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - South,-,,0,"Ria Chande :  Desford Dental Care: Desford, Leicestershire. https://heeoe.hee.nhs.uk/node/6767   [Nottinghamshire and Leicestershire  Scheme]",,,Nottinghamshire and Leicestershire  Scheme,4.9,43,https://maps.google.com/?cid=13546130361062657924,http://www.desforddentalcare.com/,2 hours 26 mins
X,East Midlands - South - DFT - Sep - 57,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - South,-,,0,"Hanish Chotai, Shilpa Chotai:  Desford Dental Care: Desford, Leicestershire. https://heeoe.hee.nhs.uk/node/8332   [Nottinghamshire and Leicestershire  Scheme]",,,Nottinghamshire and Leicestershire  Scheme,4.9,43,https://maps.google.com/?cid=13546130361062657924,http://www.desforddentalcare.com/,2 hours 26 mins
X,East Midlands - South - DFT - Sep - 59,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - South,-,,0,"Dhruna Mehta, Prerna Vather:  MM Dental Care : Leicester, Leicestershire. https://heeoe.hee.nhs.uk/node/8337   [Nottinghamshire and Leicestershire  Scheme]",,,Nottinghamshire and Leicestershire  Scheme,4.9,131,https://maps.google.com/?cid=7790933789400327895,http://www.mmdentalcare.co.uk/,2 hours 15 mins
X,East Midlands - South - DFT - Sep - 60,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - South,-,,0,"Anoop  Deol :  Coventry Road Dentalcare: Bedworth, Warwickshire. https://heeoe.hee.nhs.uk/node/8223   [Nottinghamshire and Leicestershire  Scheme]",,,Nottinghamshire and Leicestershire  Scheme,3.8,47,https://maps.google.com/?cid=16942216289585376510,http://coventryroaddental.co.uk/,2 hours 19 mins
X,East Midlands - South - DFT - Sep - 61,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - South,-,,0,"Manvinderjit Deol :  Holbrooks Dentalcare: Coventry, West Midlands. https://heeoe.hee.nhs.uk/node/8224   [Nottinghamshire and Leicestershire  Scheme]",,,Nottinghamshire and Leicestershire  Scheme,3.5,26,https://maps.google.com/?cid=15428540874143029691,http://www.holbrooksdentalcare.com/,2 hours 9 mins
X,East Midlands - South - DFT - Sep - 62,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - South,-,,0,"Alexander Price :  Allesley Park Dental Practice: Coventry, West Midlands. https://heeoe.hee.nhs.uk/node/8234   [Nottinghamshire and Leicestershire  Scheme]",,,Nottinghamshire and Leicestershire  Scheme,4.9,101,https://maps.google.com/?cid=10199334834286301760,https://allesleyparkdental.co.uk/,2 hours 4 mins
X,East Midlands - South - DFT - Sep - 63,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - South,-,,0,"Ditesh  Panchal :  Face Dental: Coventry, West Midlands. https://heeoe.hee.nhs.uk/node/8231   [Nottinghamshire and Leicestershire  Scheme]",,,Nottinghamshire and Leicestershire  Scheme,4.7,19,https://maps.google.com/?cid=11273254045607324570,http://www.facedental.co.uk/,1 hour 38 mins
X,East Midlands - South - DFT - Sep - 64,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - South,-,,0,"Gurvinder Chadha, Kiran Panchal:  Holyhead Dental Practice: Coventry, West Midlands. https://heeoe.hee.nhs.uk/node/8232   [Nottinghamshire and Leicestershire  Scheme]",,,Nottinghamshire and Leicestershire  Scheme,3.9,33,https://maps.google.com/?cid=9859938310800838136,http://www.holyheaddentalpractice.co.uk/,1 hour 42 mins
