Current Assigned Rank,Preference,Start Date,Duration,Grade,Region,Sub-Region,Area(Sector),Dual Training Programme,Places Available,Description,Programme Name,Programme Number,Tags
X,East Midlands - North - DFT - Sep - 5,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - North,-,,0,"Rohin - Ray Patel :  High Street Dental Clinic: Staveley, Derbyshire. https://heeoe.hee.nhs.uk/node/8299   [Derbyshire Scheme]",,,Derbyshire Scheme
X,East Midlands - North - DFT - Sep - 6,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - North,-,,0,"Sotirios Giannetopoulos, V Orliaklis & R Williams:  Staveley Dental Care: Staveley, Derbyshire. https://heeoe.hee.nhs.uk/node/8298   [Derbyshire Scheme]",,,Derbyshire Scheme
X,East Midlands - North - DFT - Sep - 7,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - North,-,,0,"Neil  Shaw, Raminder Rupra:  Eyre Street Dental: Clay Cross, Chesterfield, Derbshire. https://heeoe.hee.nhs.uk/node/8301   [Derbyshire Scheme]",,,Derbyshire Scheme
X,East Midlands - North - DFT - Sep - 8,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - North,-,,0,"Raminder Rupra, Neil Shaw:  Eyre Street Dental: Clay Cross, Chesterfield, Derbshire. https://heeoe.hee.nhs.uk/node/8439   [Derbyshire Scheme]",,,Derbyshire Scheme
X,East Midlands - North - DFT - Sep - 9,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - North,-,,0,"Rena Dajani :  Glumangate Dental Practice: Chesterfield, Derbyshire. https://heeoe.hee.nhs.uk/node/8292   [Derbyshire Scheme]",,,Derbyshire Scheme
X,East Midlands - South - DFT - Sep - 17,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - South,-,,0,"Adarsh Bhatt :  Blaby Dental Practice: Blaby, Leicestershire. https://heeoe.hee.nhs.uk/node/8304   [Leicestershire and Northamptonshire Scheme]",,,Leicestershire and Northamptonshire Scheme
X,East Midlands - South - DFT - Sep - 18,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - South,-,,0,"Ajay Thakor :  Brookview Dental: Leicester, Leicestershire. https://heeoe.hee.nhs.uk/node/8314   [Leicestershire and Northamptonshire Scheme]",,,Leicestershire and Northamptonshire Scheme
X,East Midlands - South - DFT - Sep - 19,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - South,-,,0,"Amar Shah, Sinal Shah:  Castilian Street Dental Practice: Northampton, Northamptonshire. https://heeoe.hee.nhs.uk/node/8311   [Leicestershire and Northamptonshire Scheme]",,,Leicestershire and Northamptonshire Scheme
X,East Midlands - South - DFT - Sep - 20,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - South,-,,0,"Amit Patel :  Knighton Dental Practice : Leicester, Leicestershire. https://heeoe.hee.nhs.uk/node/8310   [Leicestershire and Northamptonshire Scheme]",,,Leicestershire and Northamptonshire Scheme
X,East Midlands - South - DFT - Sep - 21,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - South,-,,0,"Arif Sadikot :  Highfields Dental Practice : Leicester, Leicestershire. https://heeoe.hee.nhs.uk/node/8339   [Leicestershire and Northamptonshire Scheme]",,,Leicestershire and Northamptonshire Scheme
X,East Midlands - South - DFT - Sep - 22,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - South,-,,0,"Brijender Khaseria :  SplenDental Care: Leicester, Leicestershire. https://heeoe.hee.nhs.uk/node/8306   [Leicestershire and Northamptonshire Scheme]",,,Leicestershire and Northamptonshire Scheme
X,East Midlands - South - DFT - Sep - 23,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - South,-,,0,"Hanif Moti :  Moti Smile Design Centre: Leicester, Leicestershire. https://heeoe.hee.nhs.uk/node/8309   [Leicestershire and Northamptonshire Scheme]",,,Leicestershire and Northamptonshire Scheme
X,East Midlands - South - DFT - Sep - 24,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - South,-,,0,"Harai Virdee :  Dental Art: Leicester, Leicestershire. https://heeoe.hee.nhs.uk/node/8315   [Leicestershire and Northamptonshire Scheme]",,,Leicestershire and Northamptonshire Scheme
X,East Midlands - South - DFT - Sep - 25,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - South,-,,0,"Himesh Amin :  Knighton Dental Practice : Leicester, Leicestershire. https://heeoe.hee.nhs.uk/node/8303   [Leicestershire and Northamptonshire Scheme]",,,Leicestershire and Northamptonshire Scheme
X,East Midlands - South - DFT - Sep - 26,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - South,-,,0,"Jai Shah :  Briarmeads Dental Practice: Oadby, Leicestershire. https://heeoe.hee.nhs.uk/node/8312   [Leicestershire and Northamptonshire Scheme]",,,Leicestershire and Northamptonshire Scheme
X,East Midlands - South - DFT - Sep - 27,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - South,-,,0,"Nitin Rawandale, Ravinder Lall:  Victoria Promenade Dental Practice: Northampton, Northamptonshire. https://heeoe.hee.nhs.uk/node/8307   [Leicestershire and Northamptonshire Scheme]",,,Leicestershire and Northamptonshire Scheme
X,East Midlands - South - DFT - Sep - 28,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - South,-,,0,"Shaminder Chahal, Sukhjit Lidder:  Lutterworth Dental Practice: Lutterworth, Leicestershire. https://heeoe.hee.nhs.uk/node/8308   [Leicestershire and Northamptonshire Scheme]",,,Leicestershire and Northamptonshire Scheme
X,East Midlands - South - DFT - Sep - 29,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - South,-,,0,"Ashish  Desai :  Pure Dental Studio: Market Harborough, Leicestershire. https://heeoe.hee.nhs.uk/node/8305   [Leicestershire and Northamptonshire Scheme]",,,Leicestershire and Northamptonshire Scheme
X,East Midlands - South - DFT - Sep - 30,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - South,-,,0,"Richard Staincliffe, Andrew Lamb:  Duston Dental Practice: Northampton, Northamptonshire. https://heeoe.hee.nhs.uk/node/8313   [Leicestershire and Northamptonshire Scheme]",,,Leicestershire and Northamptonshire Scheme
X,East Midlands - South - DFT - Sep - 31,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - South,-,,0,"Samir Mulgund :  Hillfields Dental Surgery: Coventry, West Midlands. https://heeoe.hee.nhs.uk/node/8229   [Leicestershire and Northamptonshire Scheme]",,,Leicestershire and Northamptonshire Scheme
X,East Midlands - South - DFT - Sep - 32,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - South,-,,0,"Sharon Kaur :  Willenhall Dental Care: Willenhall, Coventry, West Midlands. https://heeoe.hee.nhs.uk/node/8228   [Leicestershire and Northamptonshire Scheme]",,,Leicestershire and Northamptonshire Scheme
X,East Midlands - North - DFT - Sep - 33,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - North,-,,0,"Catriona Peterson, Lewis Hamill:  London Road Dental Practice: Newark, Nottinghamshire. https://heeoe.hee.nhs.uk/node/8321   [Lincolnshire and Nottinghamshire]",,,Lincolnshire and Nottinghamshire
X,East Midlands - North - DFT - Sep - 34,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - North,-,,0,"Chandan Sharma :  Buttercross View Dental Practice: Bingham, Nottinghamshire. https://heeoe.hee.nhs.uk/node/8323   [Lincolnshire and Nottinghamshire]",,,Lincolnshire and Nottinghamshire
X,East Midlands - North - DFT - Sep - 35,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - North,-,,0,"Graham Wilkinson, Riten Patel:  Carlton Dental Care: Carlton, Nottinghamshire. https://heeoe.hee.nhs.uk/node/8324   [Lincolnshire and Nottinghamshire]",,,Lincolnshire and Nottinghamshire
X,East Midlands - North - DFT - Sep - 36,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - North,-,,0,"Riten  Patel, Graham Wilkkinson:  Carlton Dental Care: Carlton, Nottinghamshire. https://heeoe.hee.nhs.uk/node/8325   [Lincolnshire and Nottinghamshire]",,,Lincolnshire and Nottinghamshire
X,East Midlands - North - DFT - Sep - 37,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - North,-,,0,"Vitesh Patel, Mayur Patel:  Sherwood Dental care: Nottingham, Nottinghamshire. https://heeoe.hee.nhs.uk/node/8320   [Lincolnshire and Nottinghamshire]",,,Lincolnshire and Nottinghamshire
X,East Midlands - North - DFT - Sep - 38,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - North,-,,0,"Michael Armstrong, Saquib Aziz:  Bridgford Dental Practice: West Bridgford, Nottingham, Nottinghamshire. https://heeoe.hee.nhs.uk/node/8316   [Lincolnshire and Nottinghamshire]",,,Lincolnshire and Nottinghamshire
X,East Midlands - North - DFT - Sep - 39,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - North,-,,0,"Navjit Kaur Jandu, Anna Villa Berguet:  Treeline Dental Care Lincoln: Lincoln, Lincolnshire. https://heeoe.hee.nhs.uk/node/8326   [Lincolnshire and Nottinghamshire]",,,Lincolnshire and Nottinghamshire
X,East Midlands - North - DFT - Sep - 40,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - North,-,,0,"Nilesh Dayaram, Vinay Mehta:  Beeston Dental Practice and Implant Clinic: Beeston, Nottinghamshire. https://heeoe.hee.nhs.uk/node/8318   [Lincolnshire and Nottinghamshire]",,,Lincolnshire and Nottinghamshire
X,East Midlands - North - DFT - Sep - 41,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - North,-,,0,"Paul Moore :  Shirebrook Dentalcare: Shirebrook, Nottinghamshire . https://heeoe.hee.nhs.uk/node/8297   [Lincolnshire and Nottinghamshire]",,,Lincolnshire and Nottinghamshire
X,East Midlands - North - DFT - Sep - 42,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - North,-,,0,"Peter  Butcher, Claire Simpson:  Maltings Dental Practice: Grantham, Lincolnshire. https://heeoe.hee.nhs.uk/node/8317   [Lincolnshire and Nottinghamshire]",,,Lincolnshire and Nottinghamshire
X,East Midlands - North - DFT - Sep - 43,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - North,-,,0,"Claire Simpson, Peter Butcher:  Maltings Dental Practice: Grantham, Lincolnshire. https://heeoe.hee.nhs.uk/node/8456   [Lincolnshire and Nottinghamshire]",,,Lincolnshire and Nottinghamshire
X,East Midlands - North - DFT - Sep - 44,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - North,-,,0,"Kamal Singh Missan :  Hilton Dental Clinic: West Bridgford, Nottinghamshire. https://heeoe.hee.nhs.uk/node/8319   [Lincolnshire and Nottinghamshire]",,,Lincolnshire and Nottinghamshire
X,East Midlands - North - DFT - Sep - 46,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - North,-,,0,"Israr Razaq, Imran Rafiq:  Tulip Dental Practice: Spalding, Lincolnshire. https://heeoe.hee.nhs.uk/node/8322   [Lincolnshire and Nottinghamshire]",,,Lincolnshire and Nottinghamshire
X,East Midlands - North - DFT - Sep - 47,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - North,-,,0,"Mohammed Saleem,  Waseem Farooq:  Stamford Dental Care: Stamford, Lincolnshire. https://heeoe.hee.nhs.uk/node/8343   [Lincolnshire and Nottinghamshire]",,,Lincolnshire and Nottinghamshire
X,East Midlands - South - DFT - Sep - 49,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - South,-,,0,"Niraj Devalia :  Beaumont House Dental Practice: Loughborough, Leicestershire. https://heeoe.hee.nhs.uk/node/8333   [Lincolnshire and Nottinghamshire]",,,Lincolnshire and Nottinghamshire
X,East Midlands - South - DFT - Sep - 50,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - South,-,,0,"Amit Bhalla, Dhiren Lad:  Gipsy Lane Dental: Leicester, Leicestershire. https://heeoe.hee.nhs.uk/node/8330   [Nottinghamshire and Leicestershire  Scheme]",,,Nottinghamshire and Leicestershire  Scheme
X,East Midlands - South - DFT - Sep - 51,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - South,-,,0,"Harpreet Ark :  Smile Dental Care: Leicester, Leicestershire. https://heeoe.hee.nhs.uk/node/8327   [Nottinghamshire and Leicestershire  Scheme]",,,Nottinghamshire and Leicestershire  Scheme
X,East Midlands - South - DFT - Sep - 52,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - South,-,,0,"Kamaljeet Kalsi :  Willowbrook Dental Practice: Leicester, Leicestershire . https://heeoe.hee.nhs.uk/node/8335   [Nottinghamshire and Leicestershire  Scheme]",,,Nottinghamshire and Leicestershire  Scheme
X,East Midlands - South - DFT - Sep - 53,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - South,-,,0,"Rubina Khan :  The Whitehouse Dental Surgery LTD: Leicester, Leicestershire. https://heeoe.hee.nhs.uk/node/8336   [Nottinghamshire and Leicestershire  Scheme]",,,Nottinghamshire and Leicestershire  Scheme
X,East Midlands - South - DFT - Sep - 54,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - South,-,,0,"Zahir Kaderbhai :  Thurmaston Dental Practice: Thurmaston, Leicester, Leicestershire. https://heeoe.hee.nhs.uk/node/8334   [Nottinghamshire and Leicestershire  Scheme]",,,Nottinghamshire and Leicestershire  Scheme
X,East Midlands - South - DFT - Sep - 55,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - South,-,,0,"Zoeb Kapadia :  Smile Dental Care: Leicester, Leicestershire. https://heeoe.hee.nhs.uk/node/8328   [Nottinghamshire and Leicestershire  Scheme]",,,Nottinghamshire and Leicestershire  Scheme
X,East Midlands - South - DFT - Sep - 56,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - South,-,,0,"Ria Chande :  Desford Dental Care: Desford, Leicestershire. https://heeoe.hee.nhs.uk/node/6767   [Nottinghamshire and Leicestershire  Scheme]",,,Nottinghamshire and Leicestershire  Scheme
X,East Midlands - South - DFT - Sep - 57,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - South,-,,0,"Hanish Chotai, Shilpa Chotai:  Desford Dental Care: Desford, Leicestershire. https://heeoe.hee.nhs.uk/node/8332   [Nottinghamshire and Leicestershire  Scheme]",,,Nottinghamshire and Leicestershire  Scheme
X,East Midlands - South - DFT - Sep - 59,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - South,-,,0,"Dhruna Mehta, Prerna Vather:  MM Dental Care : Leicester, Leicestershire. https://heeoe.hee.nhs.uk/node/8337   [Nottinghamshire and Leicestershire  Scheme]",,,Nottinghamshire and Leicestershire  Scheme
X,East Midlands - South - DFT - Sep - 60,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - South,-,,0,"Anoop  Deol :  Coventry Road Dentalcare: Bedworth, Warwickshire. https://heeoe.hee.nhs.uk/node/8223   [Nottinghamshire and Leicestershire  Scheme]",,,Nottinghamshire and Leicestershire  Scheme
X,East Midlands - South - DFT - Sep - 61,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - South,-,,0,"Manvinderjit Deol :  Holbrooks Dentalcare: Coventry, West Midlands. https://heeoe.hee.nhs.uk/node/8224   [Nottinghamshire and Leicestershire  Scheme]",,,Nottinghamshire and Leicestershire  Scheme
X,East Midlands - South - DFT - Sep - 62,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - South,-,,0,"Alexander Price :  Allesley Park Dental Practice: Coventry, West Midlands. https://heeoe.hee.nhs.uk/node/8234   [Nottinghamshire and Leicestershire  Scheme]",,,Nottinghamshire and Leicestershire  Scheme
X,East Midlands - South - DFT - Sep - 63,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - South,-,,0,"Ditesh  Panchal :  Face Dental: Coventry, West Midlands. https://heeoe.hee.nhs.uk/node/8231   [Nottinghamshire and Leicestershire  Scheme]",,,Nottinghamshire and Leicestershire  Scheme
X,East Midlands - South - DFT - Sep - 64,01/09/2021 00:00,12,DFT,Health Education England East Midlands,Health Education England East Midlands - South,-,,0,"Gurvinder Chadha, Kiran Panchal:  Holyhead Dental Practice: Coventry, West Midlands. https://heeoe.hee.nhs.uk/node/8232   [Nottinghamshire and Leicestershire  Scheme]",,,Nottinghamshire and Leicestershire  Scheme
