Current Assigned Rank,Preference,Start Date,Duration,Grade,Region,Sub-Region,Area(Sector),Dual Training Programme,Places Available,Description,Programme Name,Programme Number,Tags
X,Wales - DFT - Sep - 54,01/09/2021 00:00,12,DFT,Wales,-,-,,0,"Dr Paul Jones & Dr Joshua Scaife - Taf Dental Care, 18 Morgan Street, Pontypridd, CF37 2DS & Rookwood House, Gwaelodygarth Ln, Merthyr Tydfil CF47 8EX",,,Glamorgan Vale & Beacons Scheme
X,Wales - DFT - Sep - 55,01/09/2021 00:00,12,DFT,Wales,-,-,,0,"Dr Roshahn Martin - 17 Commercial Street, Ystradgynlais, Swansea, SA9 1HD",,,Glamorgan Vale & Beacons Scheme
X,Wales - DFT - Sep - 56,01/09/2021 00:00,12,DFT,Wales,-,-,,0,"Dr Nathan Welch - 21 Grawen Street, Porth, Rhondda Cynon Taf, CF39 0BU, https://www.goodwindental.co.uk/dft",,,Glamorgan Vale & Beacons Scheme
X,Wales - DFT - Sep - 57,01/09/2021 00:00,12,DFT,Wales,-,-,,0,"Dr Jane Williams - Cerrigcochion Road, Brecon, Ld3 7NS",,,Glamorgan Vale & Beacons Scheme
X,Wales - DFT - Sep - 58,01/09/2021 00:00,12,DFT,Wales,-,-,,0,"Dr Neil Wilson  - church street dental practice, 3 church street CF470BA",,,Glamorgan Vale & Beacons Scheme
X,Wales - DFT - Sep - 59,01/09/2021 00:00,12,DFT,Wales,-,-,,0,"Glamorgan Vale & Beacons Scheme - Porth Dental Teaching Unit - 6 Pontypridd Road, Porth, CF39 9PH",,,Glamorgan Vale & Beacons Scheme
X,Wales - DFT - Sep - 22,01/09/2021 00:00,12,DFT,Wales,-,-,,0,"Mr James Cook - 43-44 Ringland Shopping Centre, Newport, NP19 9HQ",,,Newport & East Wales Scheme
X,Wales - DFT - Sep - 23,01/09/2021 00:00,12,DFT,Wales,-,-,,0,"Dr Edward & Janine Cronin - 10 St. James Street, Monmouth, Monmouthshire, NP25 3DL",,,Newport & East Wales Scheme
X,Wales - DFT - Sep - 24,01/09/2021 00:00,12,DFT,Wales,-,-,,0,"Dr Russell Gidney & Laura Davies - Unit 1, Beaufort Way, Thornwell, Chepstow. NP16 5UH, www.beaufortdentalcare.co.Uk",,,Newport & East Wales Scheme
X,Wales - DFT - Sep - 25,01/09/2021 00:00,12,DFT,Wales,-,-,,0,"Dr Elizabeth Hancock - 3 Commercial Street, Risca, Gwent NP11 6AW",,,Newport & East Wales Scheme
X,Wales - DFT - Sep - 26,01/09/2021 00:00,12,DFT,Wales,-,-,,0,Dr Tim Harker - Llantarnam Road Cwmbran NP44 3BH,,,Newport & East Wales Scheme
X,Wales - DFT - Sep - 27,01/09/2021 00:00,12,DFT,Wales,-,-,,0,"Mrs Lauren Harrhy - 4 Mervyn Terrace, Osborne Road, Pontypool, NP4 6NW",,,Newport & East Wales Scheme
X,Wales - DFT - Sep - 28,01/09/2021 00:00,12,DFT,Wales,-,-,,0,"Mr Richard Horton - 5 & 6 Ceridwen Terrace, Pontypridd, CF37 4PD",,,Newport & East Wales Scheme
X,Wales - DFT - Sep - 29,01/09/2021 00:00,12,DFT,Wales,-,-,,0,"Dr Adam Lody - 186 Newport Road, Caldicot , NP26 4AA",,,Newport & East Wales Scheme
X,Wales - DFT - Sep - 30,01/09/2021 00:00,12,DFT,Wales,-,-,,0,"Dr Julie Ransom - 16 Crickhowell Road, St.Mellons, Cardiff, CF30EF",,,Newport & East Wales Scheme
X,Wales - DFT - Sep - 31,01/09/2021 00:00,12,DFT,Wales,-,-,,0,"Dr Leonard Smart - Bridge Dental Care, Old Greystones, Llanover Buildings, Victoria Terrace, Newbridge, www.lovingmysmile.co.uk",,,Newport & East Wales Scheme
X,Wales - DFT - Sep - 32,01/09/2021 00:00,12,DFT,Wales,-,-,,0,"Dr Andrew Sullivan & Dr Lara Welch - 10 Northview Terrace, Caerphilly. CF83 1PE",,,Newport & East Wales Scheme
X,Wales - DFT - Sep - 1,01/09/2021 00:00,12,DFT,Wales,-,-,,0,"Mr Mohammad Abdel-Daym & Mr Mostafa Hassan - Eirlys Dental Practice, Bridge Street, Dolgellau, Gwynedd, LL40 1AU - www.eirlysdental.co.uk",,,North Wales Scheme
X,Wales - DFT - Sep - 10,01/09/2021 00:00,12,DFT,Wales,-,-,,0,"Miss Sarah Walker - 3 grosvenor rd, colwynbay, ll29 7yf",,,North Wales Scheme
X,Wales - DFT - Sep - 2,01/09/2021 00:00,12,DFT,Wales,-,-,,0,"Dr John Barclay - High Street Ruabon, Wrexham, LL14 6NH",,,North Wales Scheme
X,Wales - DFT - Sep - 3,01/09/2021 00:00,12,DFT,Wales,-,-,,0,"Mr Ravi Boojawon & Mr Daniel Prior - 1+2 Maelor Buildings, Heol Maelor, Coedpoeth, Wrexham,",,,North Wales Scheme
X,Wales - DFT - Sep - 4,01/09/2021 00:00,12,DFT,Wales,-,-,,0,"Dr Ette Ntkekim & Dr Sioned Davie - Longford Road Dental Practice, Holyhead LL65 1TR",,,North Wales Scheme
X,Wales - DFT - Sep - 5,01/09/2021 00:00,12,DFT,Wales,-,-,,0,"Mr Selwyn Edwards & Corrin Hickerton - station road,rossett,wrexham,ll12ohe",,,North Wales Scheme
X,Wales - DFT - Sep - 6,01/09/2021 00:00,12,DFT,Wales,-,-,,0,"Miss Laura Feely - 12 Grosvenor Street, Mold, Ch71EJ",,,North Wales Scheme
X,Wales - DFT - Sep - 7,01/09/2021 00:00,12,DFT,Wales,-,-,,0,"Mr Joseph M Klevin Fernando - 14 Salem Street, Amlwch, Anglesey, LL68 9BP",,,North Wales Scheme
X,Wales - DFT - Sep - 8,01/09/2021 00:00,12,DFT,Wales,-,-,,0,"Mrs Donna Jackson - connah's quay dental practice ltd, 107A High St, Flintshire, CH5 4DF,www.connahsquaydentalpractice.co.uk",,,North Wales Scheme
X,Wales - DFT - Sep - 9,01/09/2021 00:00,12,DFT,Wales,-,-,,0,"Mr Ravdeep Johal & Mrs  Pamela Tomlinson - 27, Market Street, Rhosllanerchrugog, Wrexham, LL14 1AH",,,North Wales Scheme
X,Wales - DFT - Sep - 33,01/09/2021 00:00,12,DFT,Wales,-,-,,0,"Mr Tom Bysouth - 22 Stone Street, Llandovery, SA20 0JP & 18 Carmarthen Street, Llandeilo, SA19 6AE",,,Swansea & West Wales Scheme
X,Wales - DFT - Sep - 34,01/09/2021 00:00,12,DFT,Wales,-,-,,0,"Mrs Christina Evans -Unit 8, Parc Pensarn, Carmarthen, SA312NF",,,Swansea & West Wales Scheme
X,Wales - DFT - Sep - 35,01/09/2021 00:00,12,DFT,Wales,-,-,,0,"Mr Matthew Hopkins & Miss Verity Hill - Achuddu Villa Dental Practice, 18 Stepney Road, Burry Port, Camarthenshire, SA160BH",,,Swansea & West Wales Scheme
X,Wales - DFT - Sep - 36,01/09/2021 00:00,12,DFT,Wales,-,-,,0,"Mr William Howell - Cardigan Integrated Care Centre, Rhodfaâ€™r Felin, Cardigan Ceredigion, SA43 1JX",,,Swansea & West Wales Scheme
X,Wales - DFT - Sep - 37,01/09/2021 00:00,12,DFT,Wales,-,-,,0,"Mrs Elizabeth Samways & Mr Andrew Lee - 2 Compton Houses, Westend, Penclawdd, Swansea, SA4 3YU, www.penclawdddentalpractice.co.uk",,,Swansea & West Wales Scheme
X,Wales - DFT - Sep - 38,01/09/2021 00:00,12,DFT,Wales,-,-,,0,"Miss Tesni Metcalfe - 2-3 Cradock Street, Swansea, SA1 3EN, www.willowsdentalswansea.co.uk",,,Swansea & West Wales Scheme
X,Wales - DFT - Sep - 39,01/09/2021 00:00,12,DFT,Wales,-,-,,0,"Dr Anne Walker & Dr Alexandra Zarenkova - St Teilo Dental Centre, 168 St Teilo Street, Pontarddulais SA4 8LH",,,Swansea & West Wales Scheme
X,Wales - DFT - Sep - 40,01/09/2021 00:00,12,DFT,Wales,-,-,,0,"Dr Darrill Williams - 600 Mumbles road, Mumbles, Swansea",,,Swansea & West Wales Scheme
X,Wales - DFT - Sep - 41,01/09/2021 00:00,12,DFT,Wales,-,-,,0,"Port Talbot Resource Centre Dental Teaching Unit - Moore Road, Baglan Port Talbot, SA12 7EJ",,,Swansea & West Wales Scheme
X,Wales - DFT - Sep - 42,01/09/2021 00:00,12,DFT,Wales,-,-,,0,"Dr Zairah Buller & Dr Ruwa Kadenhe - 14 Commercial Street, Ogmore Vale, Bridgend, CF32 7BL",,,Swansea Vale Scheme
X,Wales - DFT - Sep - 43,01/09/2021 00:00,12,DFT,Wales,-,-,,0,"Mr James Crouch-Baker - Eastside Dental, First floor Beacon Centre For Health, Langdon Road, Swansea, SA1 8QY",,,Swansea Vale Scheme
X,Wales - DFT - Sep - 44,01/09/2021 00:00,12,DFT,Wales,-,-,,0,"Mrs Rebeca Herbert - 100 Herbert Street, Pontardawe, Swansea, SA8 4ED & 91 Walter Road, Swansea, SA1 4QF",,,Swansea Vale Scheme
X,Wales - DFT - Sep - 45,01/09/2021 00:00,12,DFT,Wales,-,-,,0,"Dr Dharminy Martin - 25 High Street. Glynneath, Neath, SA11 5BS, https://www.glynneathdental.com/",,,Swansea Vale Scheme
X,Wales - DFT - Sep - 46,01/09/2021 00:00,12,DFT,Wales,-,-,,0,"Mr Mustafa Mukhaiber - Ty Gwyn Dental Practice, 14 sway road, morriston, swansea",,,Swansea Vale Scheme
X,Wales - DFT - Sep - 47,01/09/2021 00:00,12,DFT,Wales,-,-,,0,"Dr Cheryl Roach -Price - 22a Caroline Street ,Bridgend,CF31 1DQ",,,Swansea Vale Scheme
X,Wales - DFT - Sep - 48,01/09/2021 00:00,12,DFT,Wales,-,-,,0,"Ms Allison Walker - 7-9 Pentrepoeth Road, Morriston, Swansea SA6 6AA",,,Swansea Vale Scheme
X,Wales - DFT - Sep - 49,01/09/2021 00:00,12,DFT,Wales,-,-,,0,"Dr Christopher Woods - 65 Walter road, Uplands, Swansea, SA1 4PT",,,Swansea Vale Scheme
X,Wales - DFT - Sep - 50,01/09/2021 00:00,12,DFT,Wales,-,-,,0,"Port Talbot Resource Centre Dental Teaching Unit, Moore Road, Baglan Port Talbot, SA12 7EJ ",,,Swansea Vale Scheme
X,Wales - DFT - Sep - 60,01/09/2021 00:00,12,DFT,Wales,-,-,,0,"Porth Dental Teaching Unit, 6 Pontypridd Road, Porth, CF39 9PH",,,
X,Wales - DFT - Sep - 61,01/09/2021 00:00,12,DFT,Wales,-,-,,0,"Port Talbot Resource Centre Dental Teaching Unit, Moore Road, Baglan Port Talbot, SA12 7EJ",,,
