Current Assigned Rank,Preference,Start Date,Duration,Grade,Region,Sub-Region,Area(Sector),Dual Training Programme,Places Available,Description,Programme Name,Programme Number,Tags,rating,user_ratings_total,url,website,transit_time_london
X,Wales - DFT - Sep - 55,01/09/2021 00:00,12,DFT,Wales,-,-,,0,"Dr Roshahn Martin - 17 Commercial Street, Ystradgynlais, Swansea, SA9 1HD",,,Glamorgan Vale & Beacons Scheme,2.6,23,https://maps.google.com/?cid=287601919537937730,https://ystradgynlaisdental.com/,4 hours 7 mins
X,Wales - DFT - Sep - 56,01/09/2021 00:00,12,DFT,Wales,-,-,,0,"Dr Nathan Welch - 21 Grawen Street, Porth, Rhondda Cynon Taf, CF39 0BU, https://www.goodwindental.co.uk/dft",,,Glamorgan Vale & Beacons Scheme,4.4,19,https://maps.google.com/?cid=7961778087022524895,http://www.goodwindental.co.uk/,3 hours 30 mins
X,Wales - DFT - Sep - 57,01/09/2021 00:00,12,DFT,Wales,-,-,,0,"Brecon Dental Clinic, Cerrigcochion Road, Brecon, Ld3 7NS",,,Glamorgan Vale & Beacons Scheme,4.8,23,https://maps.google.com/?cid=17270420221791003902,http://www.powysthb.wales.nhs.uk/brecon-hospital,4 hours 28 mins
X,Wales - DFT - Sep - 58,01/09/2021 00:00,12,DFT,Wales,-,-,,0,"Dr Neil Wilson  - church street dental practice, 3 church street CF470BA",,,Glamorgan Vale & Beacons Scheme,4.8,95,https://maps.google.com/?cid=972591572968902434,http://www.churchstreetdentalsurgery.co.uk/,3 hours 59 mins
X,Wales - DFT - Sep - 59,01/09/2021 00:00,12,DFT,Wales,-,-,,0,"Glamorgan Vale & Beacons Scheme - Porth Dental Teaching Unit - 6 Pontypridd Road, Porth, CF39 9PH",,,Glamorgan Vale & Beacons Scheme,4.4,36,https://maps.google.com/?cid=2615050668758145161,https://www.walesdeanery.org/dental-postgraduate-centres/porth-dental-teaching-unit,3 hours 30 mins
X,Wales - DFT - Sep - 22,01/09/2021 00:00,12,DFT,Wales,-,-,,0,"Mr James Cook - 43-44 Ringland Shopping Centre, Newport, NP19 9HQ",,,Newport & East Wales Scheme,3.9,9,https://maps.google.com/?cid=13834211372108256451,,2 hours 40 mins
X,Wales - DFT - Sep - 23,01/09/2021 00:00,12,DFT,Wales,-,-,,0,"Dr Edward & Janine Cronin - 10 St. James Street, Monmouth, Monmouthshire, NP25 3DL",,,Newport & East Wales Scheme,3,8,https://maps.google.com/?cid=16526758590754712882,,3 hours 58 mins
X,Wales - DFT - Sep - 24,01/09/2021 00:00,12,DFT,Wales,-,-,,0,"Dr Russell Gidney & Laura Davies - Unit 1, Beaufort Way, Thornwell, Chepstow. NP16 5UH, www.beaufortdentalcare.co.Uk",,,Newport & East Wales Scheme,4.8,42,https://maps.google.com/?cid=2670155866625568882,http://www.beaufortdentalcare.co.uk/,3 hours 7 mins
X,Wales - DFT - Sep - 25,01/09/2021 00:00,12,DFT,Wales,-,-,,0,"Dr Elizabeth Hancock - 3 Commercial Street, Risca, Gwent NP11 6AW",,,Newport & East Wales Scheme,4.2,12,https://maps.google.com/?cid=17489250500306814950,http://riscadentalpractice.co.uk/contact,3 hours 5 mins
X,Wales - DFT - Sep - 26,01/09/2021 00:00,12,DFT,Wales,-,-,,0,Dr Tim Harker - Llantarnam Road Cwmbran NP44 3BH,,,Newport & East Wales Scheme,4.4,9,https://maps.google.com/?cid=13910945373466116883,http://www.llantarnamdental.com/,3 hours 7 mins
X,Wales - DFT - Sep - 27,01/09/2021 00:00,12,DFT,Wales,-,-,,0,"Mrs Lauren Harrhy - 4 Mervyn Terrace, Osborne Road, Pontypool, NP4 6NW",,,Newport & East Wales Scheme,5,4,https://maps.google.com/?cid=16189570254052663112,http://www.sparkledentalcentre.co.uk/,2 hours 53 mins
X,Wales - DFT - Sep - 28,01/09/2021 00:00,12,DFT,Wales,-,-,,0,"Mr Richard Horton - 5 & 6 Ceridwen Terrace, Pontypridd, CF37 4PD",,,Newport & East Wales Scheme,5,1,https://maps.google.com/?cid=6208379480968200747,http://www.pontypridddentallab.co.uk/,3 hours 18 mins
X,Wales - DFT - Sep - 29,01/09/2021 00:00,12,DFT,Wales,-,-,,0,"Dr Adam Lody - 186 Newport Road, Caldicot , NP26 4AA",,,Newport & East Wales Scheme,4.1,9,https://maps.google.com/?cid=3212836034626519673,https://teethforlife.org/,2 hours 50 mins
X,Wales - DFT - Sep - 30,01/09/2021 00:00,12,DFT,Wales,-,-,,0,"Dr Julie Ransom - 16 Crickhowell Road, St.Mellons, Cardiff, CF30EF",,,Newport & East Wales Scheme,4.8,13,https://maps.google.com/?cid=2563209547306442482,http://www.restoredentalgroup.com/,2 hours 57 mins
X,Wales - DFT - Sep - 31,01/09/2021 00:00,12,DFT,Wales,-,-,,0,"Dr Leonard Smart - Bridge Dental Care, Old Greystones, Llanover Buildings, Victoria Terrace, Newbridge, www.lovingmysmile.co.uk",,,Newport & East Wales Scheme,4.4,44,https://maps.google.com/?cid=8201648027132972360,http://www.lovingmysmile.co.uk/,3 hours 10 mins
X,Wales - DFT - Sep - 32,01/09/2021 00:00,12,DFT,Wales,-,-,,0,"Dr Andrew Sullivan & Dr Lara Welch - 10 Northview Terrace, Caerphilly. CF83 1PE",,,Newport & East Wales Scheme,4.6,29,https://maps.google.com/?cid=5421106813391523008,https://www.northviewdental.co.uk/,3 hours 1 min
X,Wales - DFT - Sep - 1,01/09/2021 00:00,12,DFT,Wales,-,-,,0,"Eirlys Dental Practice, Bridge Street, Dolgellau, Gwynedd, LL40 1AU - www.eirlysdental.co.uk",,,North Wales Scheme,5,11,https://maps.google.com/?cid=4049071220726103656,https://eirlysdental.co.uk/,6 hours 6 mins
X,Wales - DFT - Sep - 10,01/09/2021 00:00,12,DFT,Wales,-,-,,0,"Miss Sarah Walker - Grosvenor Dental Surgery, 3 grosvenor rd, colwynbay, ll29 7yf",,,North Wales Scheme,3.9,15,https://maps.google.com/?cid=3489848179598385672,http://www.wales.nhs.uk/ourservices/directory/betsicadwaladruniversityhealthboard/dentists/4WH26D1,3 hours 49 mins
X,Wales - DFT - Sep - 2,01/09/2021 00:00,12,DFT,Wales,-,-,,0,"Dr John Barclay - High Street Ruabon, Wrexham, LL14 6NH",,,North Wales Scheme,4.8,26,https://maps.google.com/?cid=6805915424267913889,https://www.mydentist.co.uk/dentists/practices/wales/north-east-wales/wrexham/high-street?utm_source=google&utm_medium=local&utm_content=784&utm_campaign=my-business,3 hours 34 mins
X,Wales - DFT - Sep - 3,01/09/2021 00:00,12,DFT,Wales,-,-,,0,"Mr Ravi Boojawon & Mr Daniel Prior - Dant Y Coed Dental Practice, Maelor Buildings, 1 Heol Maelor, Coedpoeth, Wrexham LL11 3NG",,,North Wales Scheme,4.2,17,https://maps.google.com/?cid=5198398333374612467,https://www.dantycoeddentalpractice.co.uk/,3 hours 56 mins
X,Wales - DFT - Sep - 4,01/09/2021 00:00,12,DFT,Wales,-,-,,0,"Dr Ette Ntkekim & Dr Sioned Davie - Longford Road Dental Practice, Holyhead LL65 1TR",,,North Wales Scheme,4.7,11,https://maps.google.com/?cid=4896841411193346338,http://www.longfordroaddental.com/,4 hours 44 mins
X,Wales - DFT - Sep - 5,01/09/2021 00:00,12,DFT,Wales,-,-,,0,"Mr Selwyn Edwards & Corrin Hickerton - station road,rossett,wrexham,ll12ohe",,,North Wales Scheme,5,4,https://maps.google.com/?cid=9854790093202488569,http://rossettdentalcare.com/,3 hours 19 mins
X,Wales - DFT - Sep - 6,01/09/2021 00:00,12,DFT,Wales,-,-,,0,"Miss Laura Feely - Copper Sun Dental, 12 Grosvenor Street, Mold, Ch71EJ",,,North Wales Scheme,4.2,13,https://maps.google.com/?cid=1523289293184630799,https://www.nhsdirect.wales.nhs.uk/LocalServices/ViewLocalService.aspx?id=7968,3 hours 52 mins
X,Wales - DFT - Sep - 9,01/09/2021 00:00,12,DFT,Wales,-,-,,0,"Mr Ravdeep Johal & Mrs  Pamela Tomlinson - Rhos Dental Practice, 27, Market Street, Rhosllanerchrugog, Wrexham, LL14 1AH",,,North Wales Scheme,4.7,15,https://maps.google.com/?cid=11105222382324119714,http://www.rhosdentalpractice.co.uk/,4 hours 1 min
X,Wales - DFT - Sep - 35,01/09/2021 00:00,12,DFT,Wales,-,-,,0,"Mr Matthew Hopkins & Miss Verity Hill - Achuddu Villa Dental Practice, 18 Stepney Road, Burry Port, Camarthenshire, SA160BH",,,Swansea & West Wales Scheme,3.8,4,https://maps.google.com/?cid=8540874140474851898,http://www.achdduvilladental.co.uk/,3 hours 49 mins
X,Wales - DFT - Sep - 37,01/09/2021 00:00,12,DFT,Wales,-,-,,0,"Mrs Elizabeth Samways & Mr Andrew Lee - 2 Compton Houses, Westend, Penclawdd, Swansea, SA4 3YU, www.penclawdddentalpractice.co.uk",,,Swansea & West Wales Scheme,3.9,11,https://maps.google.com/?cid=3832942728552317677,https://www.penclawdddentalpractice.co.uk/,3 hours 59 mins
X,Wales - DFT - Sep - 38,01/09/2021 00:00,12,DFT,Wales,-,-,,0,"Miss Tesni Metcalfe -Willows Dental Practice, 2-3 Cradock Street, Swansea, SA1 3EN",,,Swansea & West Wales Scheme,4,4,https://maps.google.com/?cid=10027314063592829748,https://www.willowsdentalswansea.co.uk/,3 hours 27 mins
X,Wales - DFT - Sep - 42,01/09/2021 00:00,12,DFT,Wales,-,-,,0,"Dr Zairah Buller & Dr Ruwa Kadenhe - 14 Commercial Street, Ogmore Vale, Bridgend, CF32 7BL",,,Swansea Vale Scheme,4,8,https://maps.google.com/?cid=7147615718072368393,http://ogmorevalleydental.co.uk/,3 hours 40 mins
X,Wales - DFT - Sep - 43,01/09/2021 00:00,12,DFT,Wales,-,-,,0,"Mr James Crouch-Baker - Eastside Dental, First floor Beacon Centre For Health, Langdon Road, Swansea, SA1 8QY",,,Swansea Vale Scheme,4.8,401,https://maps.google.com/?cid=14719832624841551372,http://www.eastsidedental.co.uk/,3 hours 37 mins
X,Wales - DFT - Sep - 44,01/09/2021 00:00,12,DFT,Wales,-,-,,0,"Mrs Rebeca Herbert - 100 Herbert Street, Pontardawe, Swansea, SA8 4ED & 91 Walter Road, Swansea, SA1 4QF",,,Swansea Vale Scheme,"3.6,3.9","10,17","https://maps.google.com/?cid=14578435766972776806,https://maps.google.com/?cid=470622993935378013",",http://www.belgravedentalcentre.co.uk/","3 hours 54 mins,3 hours 42 mins"
X,Wales - DFT - Sep - 45,01/09/2021 00:00,12,DFT,Wales,-,-,,0,"Dr Dharminy Martin - 25 High Street. Glynneath, Neath, SA11 5BS, https://www.glynneathdental.com/",,,Swansea Vale Scheme,2.4,24,https://maps.google.com/?cid=7425621168809589794,https://www.glynneathdental.com/,3 hours 36 mins
X,Wales - DFT - Sep - 46,01/09/2021 00:00,12,DFT,Wales,-,-,,0,"Mr Mustafa Mukhaiber - Ty Gwyn Dental Practice, 14 sway road, morriston, swansea",,,Swansea Vale Scheme,5,1,https://maps.google.com/?cid=4222553906106089184,https://tygwyn.uk/,3 hours 43 mins
X,Wales - DFT - Sep - 47,01/09/2021 00:00,12,DFT,Wales,-,-,,0,"Dr Cheryl Roach -Price - 22a Caroline Street ,Bridgend,CF31 1DQ",,,Swansea Vale Scheme,3.5,13,https://maps.google.com/?cid=5678023686580836329,http://22dental.co.uk/,2 hours 48 mins
X,Wales - DFT - Sep - 48,01/09/2021 00:00,12,DFT,Wales,-,-,,0,"Ms Allison Walker - 7-9 Pentrepoeth Road, Morriston, Swansea SA6 6AA",,,Swansea Vale Scheme,4.3,11,https://maps.google.com/?cid=10744923090007624433,http://pentrepoethdental.com/,3 hours 41 mins
X,Wales - DFT - Sep - 49,01/09/2021 00:00,12,DFT,Wales,-,-,,0,"Dr Christopher Woods - 65 Walter road, Uplands, Swansea, SA1 4PT",,,Swansea Vale Scheme,4.7,224,https://maps.google.com/?cid=13869593933801561786,http://www.woodsdental.co.uk/,3 hours 35 mins
X,Wales - DFT - Sep - 50,01/09/2021 00:00,12,DFT,Wales,-,-,,0,"Port Talbot Resource Centre Dental Teaching Unit, Moore Road, Baglan Port Talbot, SA12 7EJ ",,,Swansea Vale Scheme,3.5,22,https://maps.google.com/?cid=10117428491734232058,http://ptrc.org.uk/,3 hours 36 mins
X,Wales - DFT - Sep - 60,01/09/2021 00:00,12,DFT,Wales,-,-,,0,"Porth Dental Teaching Unit, 6 Pontypridd Road, Porth, CF39 9PH",,,,4.4,36,https://maps.google.com/?cid=2615050668758145161,https://www.walesdeanery.org/dental-postgraduate-centres/porth-dental-teaching-unit,3 hours 29 mins
X,Wales - DFT - Sep - 61,01/09/2021 00:00,12,DFT,Wales,-,-,,0,"Port Talbot Resource Centre Dental Teaching Unit, Moore Road, Baglan Port Talbot, SA12 7EJ",,,,3.5,22,https://maps.google.com/?cid=10117428491734232058,http://ptrc.org.uk/,3 hours 37 mins
