Current Assigned Rank,Preference,Start Date,Duration,Grade,Region,Sub-Region,Area(Sector),Dual Training Programme,Places Available,Description,Programme Name,Programme Number,Tags,rating,user_ratings_total,url,website,transit_time_london
X,London - DFT - Sep - 102,01/09/2021 00:00,12,DFT,Health Education England London,-,-,,0,"Vitality Dental Practice, 111 Philip Lane, Seven Sisters, N15 4JR",,,North London,3.7,24,https://maps.google.com/?cid=1896211305056549828,https://www.smilesdentalclinic.co.uk/,41 mins
X,London - DFT - Sep - 103,01/09/2021 00:00,12,DFT,Health Education England London,-,-,,0,"Alexandra Park Dental Practice	263 Victoria Road	Wood Green	N22 7XH",,,North London,4.7,71,https://maps.google.com/?cid=15281590972102116317,http://www.vitalitylondon.co.uk/,38 mins
X,London - DFT - Sep - 104,01/09/2021 00:00,12,DFT,Health Education England London,-,-,,0,"Burnt Oak Dental Practice, 213 Burnt Oak Broadway, Edgware, HA85EG",,,North London,4.6,364,https://maps.google.com/?cid=9973568018919513138,http://www.alexandraparkdentist.co.uk/,36 mins
X,London - DFT - Sep - 105,01/09/2021 00:00,12,DFT,Health Education England London,-,-,,0,"Broadway Dental Centre, 1 Compton Road, Winchmore Hill, N21 3PA",,,North London,3.6,32,https://maps.google.com/?cid=17641018389319764035,http://www.burntoakdentalpractice.co.uk/,47 mins
X,London - DFT - Sep - 106,01/09/2021 00:00,12,DFT,Health Education England London,-,-,,0,Southgate Smiles. 5 the Broadway Southgate London. N14 6PH,,,North London,4.7,38,https://maps.google.com/?cid=12537532031652525997,http://www.smileartdental.co.uk/broadway_dental_care,48 mins
X,London - DFT - Sep - 107,01/09/2021 00:00,12,DFT,Health Education England London,-,-,,0,"Small Dental, 66 Edgwarebury Lane, Edgware, HA8 8LX",,,North London,4.2,26,https://maps.google.com/?cid=17571749271267015021,http://www.southgatesmiles.com/,32 mins
X,London - DFT - Sep - 108,01/09/2021 00:00,12,DFT,Health Education England London,-,-,,0,Church End Dental Clinic 313 Regents Park Road Finchley N3 1DP,,,North London,4.3,29,https://maps.google.com/?cid=1884758975790773001,http://www.smalldental.co.uk/,48 mins
X,London - DFT - Sep - 109,01/09/2021 00:00,12,DFT,Health Education England London,-,-,,0,Kindandental 99 Newington Green RoadCanonburyN1 4QY,,,North London,4.4,70,https://maps.google.com/?cid=7908023976185215014,http://www.churchenddentalclinic.co.uk,36 mins
X,London - DFT - Sep - 110,01/09/2021 00:00,12,DFT,Health Education England London,-,-,,0,My Dental Care 141 Myddleton Road Wood Green N22 8NG,,,North London,2.5,35,https://maps.google.com/?cid=14898127171784963063,http://kindandental.com/,30 mins
X,London - DFT - Sep - 111,01/09/2021 00:00,12,DFT,Health Education England London,-,-,,0,"Dental Practice, Maldent Dental Practice, 34 Malden Road, NW5 3HH",,,North London,4.5,24,https://maps.google.com/?cid=6235700450284235727,http://www.my-dentalcare.co.uk/,29 mins
X,London - DFT - Sep - 112,01/09/2021 00:00,12,DFT,Health Education England London,-,-,,0,"Brecknock Dental,37 Brecknock Rd, N7 0BT",,,North London,5,4,https://maps.google.com/?cid=7159643739375865044,https://www.maldent.co.uk/,30 mins
X,London - DFT - Sep - 113,01/09/2021 00:00,12,DFT,Health Education England London,-,-,,0,"Park Vue Dental Practice, 204 High road, Wood Green,N22 8HH",,,North London,4.7,368,https://maps.google.com/?cid=16303857938796913879,http://www.brecknockdental.co.uk/,22 mins
X,London - DFT - Sep - 114,01/09/2021 00:00,12,DFT,Health Education England London,-,-,,0,"Alexandra Park Dental Practice	263 Victoria Road	Wood Green	N22 7XH",,,North London,3.8,61,https://maps.google.com/?cid=13698602527137386842,http://www.parkvuedental.co.uk/,20 mins
X,London - DFT - Sep - 115,01/09/2021 00:00,12,DFT,Health Education England London,-,-,,0,"East Barnet Village Dental, 19 Longmore Avenue, East Barnet, EN4 8AE",,,North London,4.6,364,https://maps.google.com/?cid=9973568018919513138,http://www.alexandraparkdentist.co.uk/,36 mins
X,London - DFT - Sep - 116,01/09/2021 00:00,12,DFT,Health Education England London,-,-,,0,"Streatfield Dental Surgery, 206 Streatfield Road, Harrow, HA3 9BU",,,North London,4.8,36,https://maps.google.com/?cid=3024311959068510761,http://www.barnetdental.co.uk/,48 mins
X,London - DFT - Sep - 117,01/09/2021 00:00,12,DFT,Health Education England London,-,-,,0,"Church End Dental Centre, 192 Church Road, Northolt, UB5 5AE",,,North London,4.3,47,https://maps.google.com/?cid=3398058827663332343,http://streatfielddental.co.uk/,51 mins
X,London - DFT - Sep - 118,01/09/2021 00:00,12,DFT,Health Education England London,-,-,,0,"Bridge Dental Practice, 271 Northholt Road, Harrow Weald, HA2 8HS",,,North London,4.2,45,https://maps.google.com/?cid=9501561778426617274,http://www.churchenddental.co.uk/,44 mins
X,London - DFT - Sep - 119,01/09/2021 00:00,12,DFT,Health Education England London,-,-,,0,"Field End Dental Clinic, 70 Field End Road, Eastcote, HA5 2QG",,,North London,3.7,31,https://maps.google.com/?cid=17966629344708104749,http://www.bridgepractice.com/,48 mins
X,London - DFT - Sep - 120,01/09/2021 00:00,12,DFT,Health Education England London,-,-,,0,"Central Dental Care Kenton, 187 Kenton Road, Harrow, HA30EY",,,North London,4.2,33,https://maps.google.com/?cid=7217743981291548210,http://www.fieldenddental.com/,1 hour 1 min
X,London - DFT - Sep - 121,01/09/2021 00:00,12,DFT,Health Education England London,-,-,,0,"Central Dental, 555 High Road , Wembley, HA0 2DW",,,North London,3.6,20,https://maps.google.com/?cid=6753355762019583235,http://www.centraldentalcare.co.uk/kenton-practice/,50 mins
X,London - DFT - Sep - 122,01/09/2021 00:00,12,DFT,Health Education England London,-,-,,0,"Revital Dental Care, 4 Shaftesbury Parade, South Harrow, HA2 0AJ",,,North London,4.1,64,https://maps.google.com/?cid=4265052029551351919,https://www.centraldentalcare.co.uk/wembley-practice/,53 mins
X,London - DFT - Sep - 123,01/09/2021 00:00,12,DFT,Health Education England London,-,-,,0,"218 Dental, Leonida, Harrow, HA1 4JU",,,North London,4.1,13,https://maps.google.com/?cid=12145858534339302655,http://www.revitaldental.com/,59 mins
X,London - DFT - Sep - 124,01/09/2021 00:00,12,DFT,Health Education England London,-,-,,0,"Acton Vale Dentists, 175 the Vale, Acton, W3 7RD",,,North London,3.7,3,https://maps.google.com/?cid=7039485995216636234,,52 mins
X,London - DFT - Sep - 125,01/09/2021 00:00,12,DFT,Health Education England London,-,-,,0,"Harrow Weald Dental Practice, 359 High Road, Harrow Weald, HA3 5EQ",,,North London,4.2,58,https://maps.google.com/?cid=6950951171363587691,http://www.actonvaledentists.com/,44 mins
X,London - DFT - Sep - 126,01/09/2021 00:00,12,DFT,Health Education England London,-,-,,0,"Dental Care Centre, 288 Preston Road, Harrow, HA3 0QA",,,North London,4.9,368,https://maps.google.com/?cid=13539520303383987266,https://www.hwdental.co.uk/,1 hour 2 mins
X,London - DFT - Sep - 127,01/09/2021 00:00,12,DFT,Health Education England London,-,-,,0,"Bilton Road Dental, 56 Bilton Road, Perivale, UB6 7DH",,,North London,4.7,92,https://maps.google.com/?cid=15063183310576577414,https://www.vsdentalcarecentre.co.uk/,39 mins
X,London - DFT - Sep - 128,01/09/2021 00:00,12,DFT,Health Education England London,-,-,,0,"Edmonton Village Dental Practice,17 Kendall Parade,Edmonton, N181ND",,,North London,4.8,27,https://maps.google.com/?cid=11031957080518289782,https://www.biltonroaddental.co.uk/,42 mins
X,London - DFT - Sep - 83,01/09/2021 00:00,12,DFT,Health Education England London,-,-,,0,"Vara Dental Practice, 290 High Street North, Manor Park, E12 6SA",,,North London,4.8,25,https://maps.google.com/?cid=11476313397956019349,,41 mins
X,London - DFT - Sep - 87,01/09/2021 00:00,12,DFT,Health Education England London,-,-,,0,"Whitestar Dental Care, UnitSu3/4, l,  Ilford , The Ilford exchange Mall, IG11AR",,,North London,3.8,34,https://maps.google.com/?cid=12136012040354945950,http://www.varadentalpractice.co.uk/,36 mins
X,London - DFT - Sep - 91,01/09/2021 00:00,12,DFT,Health Education England London,-,-,,0,"Upton Park Dental Care	Unit 1, 386-388 Green Street, E13 9AP",,,North London,4,268,https://maps.google.com/?cid=11028961167709647147,https://www.whitestardentalcare.co.uk/,35 mins
X,London - DFT - Sep - 92,01/09/2021 00:00,12,DFT,Health Education England London,-,-,,0,"Dental Solutions, 161 Ilford Lane, Ilford, IG1 2RR",,,North London,3.1,35,https://maps.google.com/?cid=3853584376031886091,http://www.uptonparkdentalcare.co.uk/,29 mins
X,London - DFT - Sep - 93,01/09/2021 00:00,12,DFT,Health Education England London,-,-,,0,"Leabridge Dental Practice, 433 Leabridge Road, Leyton, E10 7EA",,,North London,4.5,197,https://maps.google.com/?cid=7959464026362462475,https://www.dentalsolutionsilford.co.uk/,42 mins
X,London - DFT - Sep - 94,01/09/2021 00:00,12,DFT,Health Education England London,-,-,,0,"Woodford Dental Care, 6 The Broadway, Woodford Green, IG8 0HL",,,North London,4.2,42,https://maps.google.com/?cid=18244562031640823841,https://www.nhs.uk/Services/dentists/Overview/DefaultView.aspx?id=21541,42 mins
X,London - DFT - Sep - 95,01/09/2021 00:00,12,DFT,Health Education England London,-,-,,0,"Oak Hill Dental Practice,	101 Oak Hill, Woodford Green, IG8 9PF",,,North London,4.2,86,https://maps.google.com/?cid=1349298176777387005,http://www.woodforddentalcare.co.uk/,31 mins
X,London - DFT - Sep - 96,01/09/2021 00:00,12,DFT,Health Education England London,-,-,,0,"Wanstead Village Dental & Health Centre, Phoenix House, 24 High Street, Wanstead, E11 2AQ",,,North London,4.9,65,https://maps.google.com/?cid=9117751226825120501,http://www.oakhilldental.co.uk/,39 mins
X,London - DFT - Sep - 97,01/09/2021 00:00,12,DFT,Health Education England London,-,-,,0,"Essence Dental Clinic, 219-221 Straight Road, Romford, RM3 7JP",,,North London,3.4,18,https://maps.google.com/?cid=7336317293606443366,,30 mins
X,London - DFT - Sep - 98,01/09/2021 00:00,12,DFT,Health Education England London,-,-,,0,"Burgees Road Dental, 2 Burges Road, East Ham, E6 2BH",,,North London,4.7,62,https://maps.google.com/?cid=14439295741814563920,https://www.essencedental.co.uk/,56 mins
X,London - DFT - Sep - 99,01/09/2021 00:00,12,DFT,Health Education England London,-,-,,0,"Cedars Dental Practice, 775 High Road, Leyton, E10 5AB",,,North London,2.9,117,https://maps.google.com/?cid=11543592600338957644,http://newhamdentist.com/,33 mins
South London,,,,,,,,,,,,,,,,,,
X,London - South London - DFT - Sep - 42,01/09/2021 00:00,12,DFT,Health Education England London,Health Education England South London,-,,0,"Brigstock Dental Practice, 97 Brigstock Road, Thornton Heath, CR7 7JL",,,South London,2.8,23,https://maps.google.com/?cid=5126097445702259055,http://www.nhs.uk/Services/dentists/Overview/DefaultView.aspx?id=21567,37 mins
X,London - South London - DFT - Sep - 43,01/09/2021 00:00,12,DFT,Health Education England London,Health Education England South London,-,,0,"Knightshill Dental Practice, 132 Knights Hill, SE27 0SR",,,South London,4.7,194,https://maps.google.com/?cid=4774297869185639154,http://www.brigstockdental.co.uk/,53 mins
X,London - South London - DFT - Sep - 44,01/09/2021 00:00,12,DFT,Health Education England London,Health Education England South London,-,,0,"West Croydon Dental Practice, 7 Derby Road, CR0 3SE",,,South London,4,45,https://maps.google.com/?cid=8527737774172764897,http://www.knightshilldental.co.uk/,1 hour 5 mins
X,London - South London - DFT - Sep - 45,01/09/2021 00:00,12,DFT,Health Education England London,Health Education England South London,-,,0,"Lancaster House Dental Practice, 7 Lancaster Road, South Norwood, SE23 4BJ",,,South London,4.4,79,https://maps.google.com/?cid=2807893417888206132,http://www.wc-dp.co.uk/,47 mins
X,London - South London - DFT - Sep - 46,01/09/2021 00:00,12,DFT,Health Education England London,Health Education England South London,-,,0,"Family Dental Practice, 262 Portland Road, South Norwood, SE25 4SL",,,South London,4.7,84,https://maps.google.com/?cid=2103549355926117251,http://www.lancasterhousedental.co.uk/,45 mins
X,London - South London - DFT - Sep - 47,01/09/2021 00:00,12,DFT,Health Education England London,Health Education England South London,-,,0,"smile 4u, 10, Belmont Parade, Green Lane, Chislehurst, Bromley, BR7 6AN",,,South London,3.7,26,https://maps.google.com/?cid=2205709115701547424,http://www.family-dental.co.uk/,56 mins
X,London - South London - DFT - Sep - 48,01/09/2021 00:00,12,DFT,Health Education England London,Health Education England South London,-,,0,"Forest  Hill Dental Surgery, 3 Dartmouth Road, Forest Hill, London, SE23 3HN",,,South London,4.7,90,https://maps.google.com/?cid=6640219993885247131,https://smile4udentistry.co.uk/,1 hour 7 mins
X,London - South London - DFT - Sep - 49,01/09/2021 00:00,12,DFT,Health Education England London,Health Education England South London,-,,0,"Ramani Dental Practice, 167 Selsdon Park Road, Croydon, CR2 8JJ",,,South London,3.9,35,https://maps.google.com/?cid=1515118633181726867,http://www.dentistryforyou.co.uk/,40 mins
X,London - South London - DFT - Sep - 50,01/09/2021 00:00,12,DFT,Health Education England London,Health Education England South London,-,,0,"Sunningvale Dental Practice, 171, Sunningvale Avenue, Chilsehurst, TN16 3TL",,,South London,4.5,36,https://maps.google.com/?cid=11452862810567189423,http://www.ramanidentalpractice.co.uk/,1 hour 9 mins
X,London - South London - DFT - Sep - 51,01/09/2021 00:00,12,DFT,Health Education England London,Health Education England South London,-,,0,"MK Vascant and associates, 1210 London Rd, Norbury SW16 4DN",,,South London,3.7,3,https://maps.google.com/?cid=17521924679737724316,http://www.sunningvaledp.co.uk/,1 hour 19 mins
X,London - South London - DFT - Sep - 52,01/09/2021 00:00,12,DFT,Health Education England London,Health Education England South London,-,,0,"Rosehill Dental Surgery, 34 Wrythe Lane, Sutton, SM51AG",,,South London,4.5,77,https://maps.google.com/?cid=10330318634021229876,https://www.mkvasant.co.uk/,1 hour 1 min
X,London - South London - DFT - Sep - 53,01/09/2021 00:00,12,DFT,Health Education England London,Health Education England South London,-,,0,"Ferndale House Dental Practice, 250 Bromley Road, BR2 0BW",,,South London,3.9,45,https://maps.google.com/?cid=14745774052602933838,,54 mins
X,London - South London - DFT - Sep - 54,01/09/2021 00:00,12,DFT,Health Education England London,Health Education England South London,-,,0,"2 Green Dental, 2 Green Walk, Dartford, DA1 4JL",,,South London,5,15,https://maps.google.com/?cid=9319089962720837923,https://bromleyparkdental.co.uk/?utm_source=local&utm_medium=organic&utm_content=gmb,45 mins
X,London - South London - DFT - Sep - 55,01/09/2021 00:00,12,DFT,Health Education England London,Health Education England South London,-,,0,"Ark-G Dental Centre, 12 High Street, Crayford, DA1 4HG",,,South London,4.9,244,https://maps.google.com/?cid=2015323724842962687,http://www.2greendental.co.uk/,1 hour 8 mins
X,London - South London - DFT - Sep - 56,01/09/2021 00:00,12,DFT,Health Education England London,Health Education England South London,-,,0,"Deptford Dental Practice, 343 Evelyn Street, Deptford, London, SE8 5QW",,,South London,4.2,46,https://maps.google.com/?cid=9332694633127949708,http://www.arkgdental.com/,1 hour 7 mins
X,London - South London - DFT - Sep - 57,01/09/2021 00:00,12,DFT,Health Education England London,Health Education England South London,-,,0,"158 Perry Vale, London, SE23 2LR",,,South London,4.1,30,https://maps.google.com/?cid=12038523445087934945,http://www.deptforddental.co.uk/,35 mins
X,London - South London - DFT - Sep - 58,01/09/2021 00:00,12,DFT,Health Education England London,Health Education England South London,-,,0,"Camberwell Dental Care, 6 Camberwell Church Street, Camberwell, SE5 8QU",,,South London,3.9,49,https://maps.google.com/?cid=12903866724321874039,http://perryvaledental.co.uk/,56 mins
X,London - South London - DFT - Sep - 59,01/09/2021 00:00,12,DFT,Health Education England London,Health Education England South London,-,,0,"Hook Lane Dental Care, 15 Hook Lane, Welling, DA16 2DH",,,South London,4.2,77,https://maps.google.com/?cid=10091147672977299015,http://www.camberwelldentalcare.co.uk/,33 mins
X,London - South London - DFT - Sep - 60,01/09/2021 00:00,12,DFT,Health Education England London,Health Education England South London,-,,0,"Charlton Village Dental Practice, 20 The Village, Charlton, SE7 8UD",,,South London,4.8,30,https://maps.google.com/?cid=9100917924975798835,http://www.hooklanedental.co.uk/,1 hour 11 mins
X,London - South London - DFT - Sep - 61,01/09/2021 00:00,12,DFT,Health Education England London,Health Education England South London,-,,0,"Karia Dental, 23 Calderwood Street, SE18 6QW",,,South London,4.2,42,https://maps.google.com/?cid=17169623755892632624,http://www.charltonvillagedental.co.uk/,52 mins
X,London - South London - DFT - Sep - 62,01/09/2021 00:00,12,DFT,Health Education England London,Health Education England South London,-,,0,"Plumstead Dental Surgery, 8-14 Herbert Road, Plumstead, SE18 3SH",,,South London,2.5,33,https://maps.google.com/?cid=7082176648629131456,https://www.kariadental.co.uk/,43 mins
X,London - South London - DFT - Sep - 63,01/09/2021 00:00,12,DFT,Health Education England London,Health Education England South London,-,,0,"Family Dental Care & Sedation, 59A Dartmouth Road, SE23 3HN",,,South London,3.3,44,https://maps.google.com/?cid=25085885082561795,http://www.plumstead-pds-health.co.uk/,51 mins
X,London - South London - DFT - Sep - 64,01/09/2021 00:00,12,DFT,Health Education England London,Health Education England South London,-,,0,"Belmont Park Dental Car, 4 Belmont Park, Lewisham, SE13 5BJ",,,South London,3.5,43,https://maps.google.com/?cid=10493072004332480707,http://www.foresthilldentists.co.uk/contact.htm,42 mins
X,London - South London - DFT - Sep - 65,01/09/2021 00:00,12,DFT,Health Education England London,Health Education England South London,-,,0,"Kent House Dental, 180 Beckenham Rd, BR34RJ",,,South London,4.7,324,https://maps.google.com/?cid=9751970176285962069,http://www.belmontparkdentalcare.co.uk/,50 mins
X,London - South London - DFT - Sep - 66,01/09/2021 00:00,12,DFT,Health Education England London,Health Education England South London,-,,0,"Family Dental Practice, 61 Lampton Road, Hounslow, TW3 4DH",,,South London,4.6,92,https://maps.google.com/?cid=1068282209534877983,http://www.khdc.co.uk/,40 mins
X,London - South London - DFT - Sep - 67,01/09/2021 00:00,12,DFT,Health Education England London,Health Education England South London,-,,0,"Dhiman Dental Surgery, 169 Percy Road Whitton, TW2 6JS",,,South London,3.5,8,https://maps.google.com/?cid=123316633627237418,http://www.nhs.uk/Services/dentists/Overview/DefaultView.aspx?id=22380,44 mins
X,London - South London - DFT - Sep - 68,01/09/2021 00:00,12,DFT,Health Education England London,Health Education England South London,-,,0,"Hamilton Dental Care, 8 Hamilton Parade, Groveley Road, Feltham, TW13 4PJ",,,South London,4.3,23,https://maps.google.com/?cid=2910871894304949201,http://www.dhimandental.co.uk/,48 mins
X,London - South London - DFT - Sep - 69,01/09/2021 00:00,12,DFT,Health Education England London,Health Education England South London,-,,0,Quality Dental Fulham 337 North End Road Fulham London SW6 1NN,,,South London,4.8,73,https://maps.google.com/?cid=12827683481939096228,http://www.hamiltondentalcare.co.uk/,1 hour 24 mins
X,London - South London - DFT - Sep - 70,01/09/2021 00:00,12,DFT,Health Education England London,Health Education England South London,-,,0,"Inspire Dental Southall , 56-58 South Road, Southall , UB11RQ",,,South London,4.5,152,https://maps.google.com/?cid=11991388509348084091,http://www.qualitydentalgroup.co.uk/location/fulham,32 mins
X,London - South London - DFT - Sep - 71,01/09/2021 00:00,12,DFT,Health Education England London,Health Education England South London,-,,0,"Orchard House Dental Practice, 61 South Eden Park Road, BR3 3BQ",,,South London,4.3,212,https://maps.google.com/?cid=11255625631617067892,https://www.inspiredentalsouthall.co.uk/,50 mins
X,London - South London - DFT - Sep - 72,01/09/2021 00:00,12,DFT,Health Education England London,Health Education England South London,-,,0,"Castelnau Dentists, 200 Castelnau, Barnes, SW13 9DW",,,South London,4.8,54,https://maps.google.com/?cid=6513861585659799822,https://www.orchardhousedental.co.uk/,56 mins
X,London - South London - DFT - Sep - 73,01/09/2021 00:00,12,DFT,Health Education England London,Health Education England South London,-,,0,"130 Dental Centre, 130 Coldharbour Lane, Hayes, UB3 3HB",,,South London,4.9,143,https://maps.google.com/?cid=16423245934964996897,https://www.castelnaudentists.com/,58 mins
X,London - South London - DFT - Sep - 74,01/09/2021 00:00,12,DFT,Health Education England London,Health Education England South London,-,,0,"The Dental Hygiene Centre, 593 London Road, North Cheam, SM3 9AG",,,South London,4.3,131,https://maps.google.com/?cid=9401474691702922014,http://www.130dentalcentre.com/,56 mins
X,London - South London - DFT - Sep - 75,01/09/2021 00:00,12,DFT,Health Education England London,Health Education England South London,-,,0,"Green Dental Care, 2-4 York Road, Battersea, SW11 3QA",,,South London,4.1,25,https://maps.google.com/?cid=10289668073956877194,http://www.dentalhygienecentre.co.uk/,1 hour 2 mins
X,London - South London - DFT - Sep - 76,01/09/2021 00:00,12,DFT,Health Education England London,Health Education England South London,-,,0,"Streatham Dental Centre, 393 Streatham High Road, SW16 3PE",,,South London,4.4,268,https://maps.google.com/?cid=16510816234904868963,http://www.greendentalcare.co.uk/,34 mins
