Current Assigned Rank,Preference,Start Date,Duration,Grade,Region,Sub-Region,Area(Sector),Dual Training Programme,Places Available,Description,Programme Name,Programme Number,Tags,rating,user_ratings_total,url,website,transit_time_london
X,Yorkshire and the Humber - South Yorkshire - DFT - Sep - 3,01/09/2021 00:00,12,DFT,Health Education England Yorkshire and the Humber,Health Education England Yorkshire and the Humber - South Yorkshire,-,,0,"Broadfield Dental Practice, 6 Broadfield Close, Sheffield, S8 0XN",,,"Area 3 South Yorkshire ,Sheffield ",4.1,27,https://maps.google.com/?cid=2130609047174909370,http://www.nhs.uk/Services/dentists/Overview/DefaultView.aspx?id=26400,2 hours 43 mins
X,Yorkshire and the Humber - South Yorkshire - DFT - Sep - 30,01/09/2021 00:00,12,DFT,Health Education England Yorkshire and the Humber,Health Education England Yorkshire and the Humber - South Yorkshire,-,,0,"Taptonville House Dental, 1 Taptonville Road, Broomhill, Sheffield, S10 5BQ",,,"Area 3 South Yorkshire ,Sheffield ",4.2,102,https://maps.google.com/?cid=11652590172661431437,https://taptonville.dentalpartners.co.uk/,2 hours 44 mins
X,Yorkshire and the Humber - South Yorkshire - DFT - Sep - 31,01/09/2021 00:00,12,DFT,Health Education England Yorkshire and the Humber,Health Education England Yorkshire and the Humber - South Yorkshire,-,,0,"Thompson and Thomas @ Fairlawns, 621 Middlewood Road, Middlewood, Sheffield, S6 1TT",,,"Area 3 South Yorkshire ,Sheffield ",4.7,13,https://maps.google.com/?cid=8681916967617726902,http://www.thompsonandthomas.net/,3 hours 14 mins
X,Yorkshire and the Humber - South Yorkshire - DFT - Sep - 32,01/09/2021 00:00,12,DFT,Health Education England Yorkshire and the Humber,Health Education England Yorkshire and the Humber - South Yorkshire,-,,0,"Thompson and Thomas LLP, 76 Langsett Road, Yorkshire, Sheffield, S6 2UB",,,"Area 3 South Yorkshire ,Sheffield ",4.7,6,https://maps.google.com/?cid=262272450798800479,http://www.thompsonandthomas.net/hours.asp,2 hours 45 mins
X,Yorkshire and the Humber - South Yorkshire - DFT - Sep - 33,01/09/2021 00:00,12,DFT,Health Education England Yorkshire and the Humber,Health Education England Yorkshire and the Humber - South Yorkshire,-,,0,"Whitegates Dental group practice, 103 Thorne Rd, Doncaster, DN2 5BE",,,Area 3 South Yorkshire ,4.3,12,https://maps.google.com/?cid=4739283696294551794,http://www.whitegatesdental.co.uk/,2 hours 17 mins
X,Yorkshire and the Humber - South Yorkshire - DFT - Sep - 34,01/09/2021 00:00,12,DFT,Health Education England Yorkshire and the Humber,Health Education England Yorkshire and the Humber - South Yorkshire,-,,0,"Woodhouse Dental Practice, 15 -17 Chapel Street, Woodhouse , Sheffield, S13 7JL",,,"Area 3 South Yorkshire ,Sheffield ",4,4,https://maps.google.com/?cid=5736220187346418086,,2 hours 57 mins
X,Yorkshire and the Humber - South Yorkshire - DFT - Sep - 35,01/09/2021 00:00,12,DFT,Health Education England Yorkshire and the Humber,Health Education England Yorkshire and the Humber - South Yorkshire,-,,0,"Wright Dental Care Worksop, Lyndholme, Newcastle Avenue, Worksop, S80 2AS",,,Area 3 South Yorkshire ,3.6,53,https://maps.google.com/?cid=2854830391635840576,http://www.wrightdentalcare.co.uk/,3 hours 18 mins
X,Yorkshire and the Humber - South Yorkshire - DFT - Sep - 36,01/09/2021 00:00,12,DFT,Health Education England Yorkshire and the Humber,Health Education England Yorkshire and the Humber - South Yorkshire,-,,0,"Fieldside Dental Practice, 16 Fieldside, Thorne, Doncaster,  DN8 4BQ",,,Area 3 South Yorkshire ,4.8,119,https://maps.google.com/?cid=9596361365675084804,https://fieldside.dentalpartners.co.uk/,2 hours 56 mins
X,Yorkshire and the Humber - South Yorkshire - DFT - Sep - 4,01/09/2021 00:00,12,DFT,Health Education England Yorkshire and the Humber,Health Education England Yorkshire and the Humber - South Yorkshire,-,,0,"Castle Dental Practice, 309 City Road, Sheffield, S2 5HJ",,,"Area 3 South Yorkshire ,Sheffield ",4.3,54,https://maps.google.com/?cid=4888296283316113363,https://castle.dentalpartners.co.uk/,2 hours 36 mins
X,Yorkshire and the Humber - South Yorkshire - DFT - Sep - 5,01/09/2021 00:00,12,DFT,Health Education England Yorkshire and the Humber,Health Education England Yorkshire and the Humber - South Yorkshire,-,,0,"Chapeltown Dental Care, 97 Loundside, Chapeltown, Sheffield, S35 2US",,,"Area 3 South Yorkshire ,Sheffield ",3.6,34,https://maps.google.com/?cid=14147632881255882835,http://www.chapeltowndentalcare.co.uk/,2 hours 47 mins
X,Yorkshire and the Humber - South Yorkshire - DFT - Sep - 6,01/09/2021 00:00,12,DFT,Health Education England Yorkshire and the Humber,Health Education England Yorkshire and the Humber - South Yorkshire,-,,0,"Darnall Dental Clinic, 652-4 Staniforth Road, Darnall, Sheffield, S9 4LP and Jordanthorpe Dental Care, 1 Dyche Close, Jordanthorpe, Sheffield. S8 8DJ - This is a split post working across both sites gaining experience in GDS and CDS services over one year.",,,"Area 3 South Yorkshire ,Sheffield ","2.4, N/A","45, N/A","https://www.google.co.uk/maps/place/Darnall+Dental+Clinic/@53.3862346,-1.4137309,17z/data=!3m1!4b1!4m5!3m4!1s0x487977e334daa8f9:0xe3480c2be7685d32!8m2!3d53.3862328!4d-1.4115415?hl=en, https://www.google.co.uk/maps/place/Jordanthorpe+Dental+Clinic/@53.3232241,-1.4660412,17z/data=!3m1!4b1!4m5!3m4!1s0x4879830e89130fd5:0xb1f1670b437f8a5d!8m2!3d53.3232222!4d-1.464098?hl=en","http://www.darnalldentalclinic.co.uk/, https://www.nhs.uk/Services/clinics/Overview/DefaultView.aspx?id=134885",3 hours 4 mins
X,Yorkshire and the Humber - South Yorkshire - DFT - Sep - 8,01/09/2021 00:00,12,DFT,Health Education England Yorkshire and the Humber,Health Education England Yorkshire and the Humber - South Yorkshire,-,,0,"Dental 22, Chapelgate, Retford, DN22 6PL",,,Area 3 South Yorkshire ,4.5,36,https://maps.google.com/?cid=11577651606482235105,http://www.dental22.co.uk/,2 hours 13 mins
X,Yorkshire and the Humber - South Yorkshire - DFT - Sep - 9,01/09/2021 00:00,12,DFT,Health Education England Yorkshire and the Humber,Health Education England Yorkshire and the Humber - South Yorkshire,-,,0,"Dinnington Dental Practice, New Street, Dinnington, Sheffield, S25 2EX",,,"Area 3 South Yorkshire ,Sheffield ",4.8,238,https://maps.google.com/?cid=847998150986939135,https://dinnington.dentalpartners.co.uk/,3 hours 1 min
West Yorkshire,,,,,,,,,,,,,,,,,,
X,Yorkshire and the Humber - West Yorkshire - DFT - Sep - 1,01/09/2021 00:00,12,DFT,Health Education England Yorkshire and the Humber,Health Education England Yorkshire and the Humber - West Yorkshire,-,,0,"17 Hick Lane, Batley,  WF17 5TD",,,Area 2 West Yorkshire ,4.2,10,https://maps.google.com/?cid=9792642217899145692,http://www.hicklanedental.co.uk/,3 hours 6 mins
X,Yorkshire and the Humber - West Yorkshire - DFT - Sep - 10,01/09/2021 00:00,12,DFT,Health Education England Yorkshire and the Humber,Health Education England Yorkshire and the Humber - West Yorkshire,-,,0,"Eclipse Dental Care, 27 Branch Road, Batley, WF17 5SB",,,Area 2 West Yorkshire ,4.8,200,https://maps.google.com/?cid=11210292017078584840,https://eclipsedentalcare.co.uk/,3 hours 10 mins
X,Yorkshire and the Humber - West Yorkshire - DFT - Sep - 11,01/09/2021 00:00,12,DFT,Health Education England Yorkshire and the Humber,Health Education England Yorkshire and the Humber - West Yorkshire,-,,0,"Garforth Dental, 35B Main Street, Garforth, Leeds, LS25 1DS",,,Area 2 West Yorkshire ,4.5,37,https://maps.google.com/?cid=12787126861689140554,http://www.garforthdental.com/,2 hours 41 mins
X,Yorkshire and the Humber - West Yorkshire - DFT - Sep - 12,01/09/2021 00:00,12,DFT,Health Education England Yorkshire and the Humber,Health Education England Yorkshire and the Humber - West Yorkshire,-,,0,"Horsforth Smile Clinic, 2 Town Street, Horsforth, Leeds, LS18 4RJ",,,Area 2 West Yorkshire ,4.4,48,https://maps.google.com/?cid=3299521324597499517,http://www.horsforthsmileclinic.co.uk/,3 hours 10 mins
X,Yorkshire and the Humber - West Yorkshire - DFT - Sep - 13,01/09/2021 00:00,12,DFT,Health Education England Yorkshire and the Humber,Health Education England Yorkshire and the Humber - West Yorkshire,-,,0,"Avondale Dental Practice, 54, Bradford Road, Shipley, BD18 3NT",,,Area 2 West Yorkshire ,4.4,8,https://maps.google.com/?cid=1022346614831148256,,3 hours 8 mins
X,Yorkshire and the Humber - West Yorkshire - DFT - Sep - 14,01/09/2021 00:00,12,DFT,Health Education England Yorkshire and the Humber,Health Education England Yorkshire and the Humber - West Yorkshire,-,,0,"Market Dental Care, Barnsley Road, South Elmsall, WF9 2SE",,,Area 2 West Yorkshire ,5,28,https://maps.google.com/?cid=9808348027964196809,http://www.marketdentalcare.co.uk/,2 hours 27 mins
X,Yorkshire and the Humber - West Yorkshire - DFT - Sep - 15,01/09/2021 00:00,12,DFT,Health Education England Yorkshire and the Humber,Health Education England Yorkshire and the Humber - West Yorkshire,-,,0,"Milne Spencer and Harris Dental Practice, King's Medical Centre, King Edward Street, Normanton, Wakefield, WF6 2AZ",,,Area 2 West Yorkshire ,3.3,15,https://maps.google.com/?cid=17746639203448964974,,2 hours 56 mins
X,Yorkshire and the Humber - West Yorkshire - DFT - Sep - 16,01/09/2021 00:00,12,DFT,Health Education England Yorkshire and the Humber,Health Education England Yorkshire and the Humber - West Yorkshire,-,,0,"Montreal Dental Care, 8 Montreal Avenue, Chapel Allerton, Leeds, LS7 4LF",,,Area 2 West Yorkshire ,5,18,https://maps.google.com/?cid=11718132965828285810,,3 hours 0 mins
X,Yorkshire and the Humber - West Yorkshire - DFT - Sep - 17,01/09/2021 00:00,12,DFT,Health Education England Yorkshire and the Humber,Health Education England Yorkshire and the Humber - West Yorkshire,-,,0,"Moorside Dental Practice, 1 Forest Grove, Halifax, HX28AU",,,Area 2 West Yorkshire ,4.5,32,https://maps.google.com/?cid=7349956958401825501,http://www.moorsidedental.com/,3 hours 59 mins
X,Yorkshire and the Humber - West Yorkshire - DFT - Sep - 18,01/09/2021 00:00,12,DFT,Health Education England Yorkshire and the Humber,Health Education England Yorkshire and the Humber - West Yorkshire,-,,0,"Wood Dental, 98 Huddersfield Road, Mirfield, WF14 8AF",,,Area 2 West Yorkshire ,4.7,217,https://maps.google.com/?cid=15024720430757203673,http://www.wooddental.co.uk/,3 hours 6 mins
X,Yorkshire and the Humber - West Yorkshire - DFT - Sep - 19,01/09/2021 00:00,12,DFT,Health Education England Yorkshire and the Humber,Health Education England Yorkshire and the Humber - West Yorkshire,-,,0,"Peter Jones & Associates, Mannington, 134 Southgate,  Pontefract, WF8 1QT",,,Area 2 West Yorkshire ,4.5,23,https://maps.google.com/?cid=10647639891344715355,http://www.prjonesdental.com,3 hours 0 mins
X,Yorkshire and the Humber - West Yorkshire - DFT - Sep - 2,01/09/2021 00:00,12,DFT,Health Education England Yorkshire and the Humber,Health Education England Yorkshire and the Humber - West Yorkshire,-,,0,Armstrong and Haire Ltd,,,Area 2 West Yorkshire ,3.7,22,https://maps.google.com/?cid=5874302095554075939,https://www.armstrongandhaire.co.uk/,2 hours 57 mins
X,Yorkshire and the Humber - West Yorkshire - DFT - Sep - 20,01/09/2021 00:00,12,DFT,Health Education England Yorkshire and the Humber,Health Education England Yorkshire and the Humber - West Yorkshire,-,,0,"Paul Ellul, Manor Square Dental Practice, 10 Manor Square, Otley, LS21 3AP",,,Area 2 West Yorkshire ,4.1,15,https://maps.google.com/?cid=2041353360313562750,http://www.manorsquaredental.co.uk/,3 hours 10 mins
X,Yorkshire and the Humber - West Yorkshire - DFT - Sep - 21,01/09/2021 00:00,12,DFT,Health Education England Yorkshire and the Humber,Health Education England Yorkshire and the Humber - West Yorkshire,-,,0,"Rayner Dental Practice, 101 St Enochs Road, Bradford, West Yorkshire,   BD6 3AD",,,Area 2 West Yorkshire ,4.9,104,https://maps.google.com/?cid=7538687049645882177,https://raynerdental.co.uk/,4 hours 1 min
X,Yorkshire and the Humber - West Yorkshire - DFT - Sep - 22,01/09/2021 00:00,12,DFT,Health Education England Yorkshire and the Humber,Health Education England Yorkshire and the Humber - West Yorkshire,-,,0,"Roydhouse Dental Practice Ltd, 99 East Street, Lindley, Huddersfield, HD33NF",,,Area 2 West Yorkshire ,5,10,https://maps.google.com/?cid=14067136594394754908,,3 hours 47 mins
X,Yorkshire and the Humber - West Yorkshire - DFT - Sep - 23,01/09/2021 00:00,12,DFT,Health Education England Yorkshire and the Humber,Health Education England Yorkshire and the Humber - West Yorkshire,-,,0,"Stable Court Dental Surgery, Victoria Court, 91 Huddersfield Road, Holmfirth, HD9 3JA",,,Area 2 West Yorkshire ,4.6,45,https://maps.google.com/?cid=3651157070152570401,http://stablecourtdentalsurgery.co.uk/,4 hours 3 mins
X,Yorkshire and the Humber - West Yorkshire - DFT - Sep - 24,01/09/2021 00:00,12,DFT,Health Education England Yorkshire and the Humber,Health Education England Yorkshire and the Humber - West Yorkshire,-,,0,"Horbury Dental Care and Implant Centre, Horbury Dental Care and Implant Centre, Vincent House, Queen Street, Horbury, Wakefield, WF4 6LP",,,Area 2 West Yorkshire ,4.8,40,https://maps.google.com/?cid=3865758549552039635,http://www.horburydentalcare.co.uk/,2 hours 43 mins
X,Yorkshire and the Humber - West Yorkshire - DFT - Sep - 3,01/09/2021 00:00,12,DFT,Health Education England Yorkshire and the Humber,Health Education England Yorkshire and the Humber - West Yorkshire,-,,0,"Bupa Dental Care Ltd, 19 Cemetery Road, Heckmondwike, WF16 9QS",,,Area 2 West Yorkshire ,3.2,49,https://maps.google.com/?cid=8949038499668035377,https://www.bupa.co.uk/dental/dental-care/practices/heckmondwike?y_source=1_MTE2NzAwMDctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,3 hours 18 mins
X,Yorkshire and the Humber - West Yorkshire - DFT - Sep - 4,01/09/2021 00:00,12,DFT,Health Education England Yorkshire and the Humber,Health Education England Yorkshire and the Humber - West Yorkshire,-,,0,"BUPA DENTAL CARE, 8 THE GREEN , GUISELEY, LEEDS, LS20 9BT",,,Area 2 West Yorkshire ,4,11,https://maps.google.com/?cid=1556280706773412756,https://www.bupa.co.uk/dental/dental-care/practices/guiseley?y_source=1_MTE2Njk5OTctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,2 hours 58 mins
X,Yorkshire and the Humber - West Yorkshire - DFT - Sep - 5,01/09/2021 00:00,12,DFT,Health Education England Yorkshire and the Humber,Health Education England Yorkshire and the Humber - West Yorkshire,-,,0,"Chris Anderson Dental Surgeon Ltd, Rastrick Dental Surgery, 10 Church Street, Rastrick, Brighouse, HD6 3NF",,,Area 2 West Yorkshire ,4.3,12,https://maps.google.com/?cid=3199972676539571249,http://www.chrisandersondentalsurgeon.com/,3 hours 29 mins
X,Yorkshire and the Humber - West Yorkshire - DFT - Sep - 6,01/09/2021 00:00,12,DFT,Health Education England Yorkshire and the Humber,Health Education England Yorkshire and the Humber - West Yorkshire,-,,0,"Walrus Dental Care, 31 Highroad Well Lane, Halifax, West Yorkshire, Halifax, HX2 0LY",,,Area 2 West Yorkshire ,2.9,42,https://maps.google.com/?cid=10638770583527410288,http://www.nhs.uk/Services/dentists/Overview/DefaultView.aspx?id=25197,4 hours 15 mins
X,Yorkshire and the Humber - West Yorkshire - DFT - Sep - 7,01/09/2021 00:00,12,DFT,Health Education England Yorkshire and the Humber,Health Education England Yorkshire and the Humber - West Yorkshire,-,,0,"Deu Dental Care, 10 Otley Road, Headingley, Leeds, LS6 2AD",,,Area 2 West Yorkshire ,3.4,118,https://maps.google.com/?cid=3000915975388265324,http://www.deuhealth.co.uk/,3 hours 14 mins
X,Yorkshire and the Humber - West Yorkshire - DFT - Sep - 8,01/09/2021 00:00,12,DFT,Health Education England Yorkshire and the Humber,Health Education England Yorkshire and the Humber - West Yorkshire,-,,0,"Street Lane Dental Centre, 457 Street Lane, Moortown, Leeds, LS17 6HQ",,,Area 2 West Yorkshire ,4,8,https://maps.google.com/?cid=11093617859801707103,http://www.streetlanedentalcentre.com/,3 hours 17 mins
